접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2022-1850,황로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-08-08,2022-08-08,DOA,,폐기,Unknown,Unknown,36.04.430,126.41.284,15,,,,충남 서천군 서천읍 군청로 41-1,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,192,192,
2022-0133,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-12,2022-01-12,폐사체,,폐기,Unknown,0년0월0일,36.09.564,126.36.307,24,,,춘장대 ic와 성북2교차로,충남 서천군 비인면 구복리 181-3,건물옆, - 차량과의 충돌,차량과의 충돌,,,,,0,0,HBC
2022-0435,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-12,2022-04-12,DOA,,폐기,Female,0년0월0일,36.05.580,126.42.545,7,,,주소지 인근 도로변,충남 서천군 서천읍 태월리 132-1,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"14,380","14,380",차량충돌에 의한 내부 장기 손상 및 척추 골절
2022-0459,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-18,2022-04-19,DOA,,폐기,Male,0년0월0일,36.04.027,126.41.542,7,,,도로 옆 수로,충남 서천군 서천읍 남산리 40-4,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"19,520","19,520","뇌진탕, 뒷발굽 열상"
2022-1011,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-30,2022-05-30,안락사,,폐기,Female,0년0월0일,36.10.180,126.41.366,55,,,주소지 부근 도로변,충남 서천군 판교면 복대리 428-13,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"14,320","14,320","L6골절, 좌측 고관절탈구"
2022-1118,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-06,2022-06-07,DOA,,폐기,Female,0년0월0일,36.01.127,126.44.233,5,,,도로변 주차장,충남 서천군 마서면 도삼리 751-33,도로변, - 인공구조물에 얽힘,인공구조물에 얽힘/펜스에 끼임,,,,,"14,000","14,000",양쪽 사타구니 찰과상
2022-1345,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-20,2022-06-21,폐사체,,폐기,Female,0년0월0일,36.08.192,126.40.505,41,,,주소지 부근 도로변,충남 서천군 판교면 문곡리 158-4,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"17,100","17,100","양측 천골 골절, 난산추정"
2022-1634,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-14,2022-07-14,폐사체,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Unknown,0년0월0일,36.01.233,126.44.159,3,,,추후 기입필요,충남 서천군 마서면 도삼리 185-7,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"17,900","17,900",좌측 다리 열상
2022-1640,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-15,2022-07-15,안락사,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Female,0년0월0일,36.04.552,126.41.525,25,,,도로옆 인도,충남 서천군 서천읍 사곡리 산 61-70,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"18,040","18,040",
2022-2475,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-12-22,2022-12-26,방생,충남 예산군 대술면 송석리 35,,Female,0년0월0일,36.50.512,126.40.135,0,,,도로변,충남 서천군 종천면 화산리 179-1,도로변, - 차량과의 충돌,차량과의 충돌 ,,,,,"20,160","19,680",좌측 안검 경미한 열상
2022-2496,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-12-26,2022-12-26,안락사,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Unknown,0년0월0일,36.08.400,126.35.523,0,,,성내사거리 인근 도로변,충남 서천군 비인면 성북리 238-6,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"14,580","14,580",
2022-0145,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-01-16,2022-01-16,폐사체,,기타(협조),Female,0년8월0일,36.06.520,126.43.523,18,,,주소지 부근 도로변,충남 서천군 문산면 문장리 260-15,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"4,180","4,180",차량 충돌에 의한 내출혈 및 탈진(추정)에 의한 폐사
2022-0365,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-03-25,2022-03-26,DOA,,기타(협조),Male,0년0월0일,36.05.512,126.41.164,10,,,가정집 옆 수풀,충남 서천군 서천읍 대백제로 1176-32,건물옆, - 기생충 중감염,기생충 중감염,,,,,"3,460","3,460",개선충 중감염
2022-1424,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-06-27,2022-10-17,방생,충남 예산군 대술면 시산리 산 108,,Female,0년1월27일,36.09.128,126.37.250,73,,,민가 주변,충남 서천군 비인면 성검로287번길 29-37,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,556,"4,110","개선충, 미아"
2022-1944,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-08-21,2022-08-21,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.06.553,126.43.574,17,,,주소지 부근 주택가,충남 서천군 문산면 문장리 252-2,건물옆, - 기생충 중감염,기생충 중감염/개선충 중감염,,,,,"1,190","1,190",개선충 중감염
2022-2382,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-30,2023-02-27,기타,,,Male,0년0월0일,36.06.005,126.44.081,0,,,추후 기입,충남 서천군 시초면 선동리 산 11,건물옆, - 기생충 중감염,기생충 중감염/개선충,,,,,"3,860","4,820","개선충 중감염 및 저체온증, 기아 탈진"
2022-0563,오소리,포유강(Mammalia),식육목,족제비과,해당없음,해당없음,해당없음,2022-05-03,2022-05-04,안락사,,냉동(신냉동창고)(투입박스(천기)),Female,0년0월0일,36.07.494,126.36.311,45,,,주소지 부근 도로변,충남 서천군 비인면 관리 839-9,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"4,760","4,760",차량 충돌에 의한 두개골 다발성 골절
