접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2021-1330,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-07-14,2021-07-14,DOA,,기타,Male,0년0월0일,36.76,126.263861,37,,,주소지 부근 도로변,충청남도 태안군 근흥면 두야리 1216,도로변,차량과의 충돌,차량과의 충돌,36 45 36.0,126 15 49.9,,,13480,13480,"L6척추골절, 좌측 고관절탈구 ,탈장"
2021-1557,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-08-23,2021-08-23,폐사체,,기타,Unknown,0년0월0일,36.708861,126.283667,31,,,도로 갓길,충청남도 태안군 남면 진산리 747-3,도로변,차량과의 충돌,차량과의 충돌,36 42 31.9,126 17 01.2,,,0,0,"우측 후지 개방골절, 다발성 찰과상"
2021-1616,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-09-06,2021-09-13,안락사,,기타,Female,3년4월0일,36.569778,126.341833,32,,,도로변,충청남도 태안군 안면읍 미포길 411,도로변,차량과의 충돌,차량과의 충돌,36 34 11.2,126 20 30.6,,,15080,15080,차량 충돌에 의한 뇌진탕 및 탈진 추정
2021-1733,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-10-09,2021-10-09,폐사체,,기타,Unknown,0년0월0일,36.858889,126.273444,22,,,도로변,충청남도 태안군 이원면 포지리 403-3,도로변,차량과의 충돌,차량과의 충돌,36 51 32.0,126 16 24.4,,,0,0,차량 충돌로 인한 다발성 장기 손상 및 쇼크에 의한 폐사
2021-1820,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-10-28,2021-10-28,폐사체,,기타,Unknown,0년0월0일,36.4765,126.367333,33,,,국립산림품종관리센터 안면지소 앞 도로,충청남도 태안군 안면읍 중장리 798-40,도로변,차량과의 충돌,차량과의 충돌,36 28 35.4,126 22 02.4,,,0,0,차량충돌에 의한 다발성 장기 손상으로 인한 폐사 추정
2021-1901,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-11-15,2021-11-15,방생,충청남도 태안군 근흥면 용신리 254-8,,Unknown,0년0월0일,36.716778,126.232583,8,36.71683471,126.2325583,농경지,충청남도 태안군 근흥면 용신리 254-8,농경지,인공구조물에 얽힘,인공구조물 얽힘/밭그물 얽힘,36 43 00.4,126 13 57.3,36 43 00.4,126 13 57.3,0,0,밭그물 얽힘
2021-1925,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-11-19,2021-11-19,DOA,,기타,Male,4년6월0일,36.412389,126.375639,7,,,주소지 부근 해수욕장,충청남도 태안군 고남면 장곡리 산 17-43,"강, 바다","개, 고양이 공격","개, 고양이 공격/개에게 공격받음",36 24 44.6,126 22 32.3,,,15660,15660,개 공격에 의한 쇼크
2021-1929,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-11-20,2021-11-20,폐사체,,기타,Female,0년0월0일,36.74625,126.293056,52,,,도로변,충청남도 태안군 태안읍 장산리 16,도로변,차량과의 충돌,차량과의 충돌,36 44 46.5,126 17 35.0,,,14840,14840,"L5 골절, 우측 골반골절"
2021-1949,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-11-24,2021-11-24,폐사체,,기타,Unknown,0년0월0일,36.764222,126.346222,11,,,인평1리 버스정류장 도로변,충청남도 태안군 태안읍 인평리 1039,도로변,차량과의 충돌,차량과의 충돌,36 45 51.2,126 20 46.4,,,0,0,심한뇌진탕 추정
2021-1992,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-12-02,2021-12-02,안락사,,기타,Unknown,0년0월0일,36.71025,126.180361,22,,,도로 옆 수로,충청남도 태안군 근흥면 정죽리 474-1,도로변,차량과의 충돌,차량과의 충돌,36 42 36.9,126 10 49.3,,,15510,15510,L6 골절
2021-2000,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-12-06,2022-01-04,방생,충청남도 서산시 팔봉면 금학리 산 208,,Female,1년7월0일,36.50625,126.347972,5,36.80406176,126.3866299,초등학교 부근 도로,충청남도 태안군 안면읍 꽃지해안로 519,도로변,차량과의 충돌,차량과의 충돌,36 30 22.5,126 20 52.7,36 48 20.6,126 23 13.3,16640,14420,HBC에 의한 Rt. 전지 발목허리뼈 골절 및 우안 하안검 열상
2021-2028,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-12-14,2021-12-14,안락사,,기타,Unknown,0년0월0일,36.765861,126.345806,15,,,펜스 주변 도로,충청남도 태안군 태안읍 서해로 2221-10,도로변,차량과의 충돌,차량과의 충돌,36 45 57.1,126 20 44.9,,,15570,15570,"우측경비골 개방 골절, Lt. metatarsal bone open fx."
2021-0176,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-02-10,2021-02-10,폐사체,,기타,Male,0년0월0일,36.563528,126.372611,15,,,집 뒷마당,충청남도 태안군 안면읍 정당리 193-84,농경지,기생충 중감염,기생충 중감염/개선충 감염,36 33 48.7,126 22 21.4,,,3520,3520,개선충 중감염
2021-0221,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-02-25,2021-04-13,방생,충청남도 공주시 반포면 학봉리 산 35,,Female,0년0월0일,36.723417,126.287056,23,36.36345959,127.2595397,주소지 부근 민가 근처,충청남도 태안군 태안읍 남산리 321-14,건물옆,기생충 중감염,기생충 중감염/개선충 ,36 43 24.3,126 17 13.4,36 21 47.1,127 15 30.0,4200,4560,"개선충 중감염, 견교상"
2021-0341,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-04-08,2021-04-08,폐사체,,기타,Unknown,0년0월0일,36.619333,126.335278,6,,,양식장 내부,충청남도 태안군 남면 당암리 84-3,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립/양식장 고립",36 37 09.6,126 20 07.0,,,0,0,"저체온 및 기아, 탈진"
2021-0399,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-04-18,2021-05-18,방생,충청남도 아산시 장존동 638,,Male,0년0월0일,36.6945,126.209611,9,36.74907178,127.0264673,등대슈퍼 안쪽 뒷마당,충청남도 태안군 근흥면 도황리 1526-101,건물옆,기생충 중감염,기생충 중감염/개선충 감염,36 41 40.2,126 12 34.6,36 44 56.0,127 01 34.9,4180,4200,기생충 중감염
2021-0541,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-05-06,2021-05-06,폐사체,,기타,Unknown,0년0월0일,36.801917,126.306306,23,,,가정집 뒷마당,충청남도 태안군 태안읍 어은리 567,농경지,기생충 중감염,기생충 중감염/개선충,36 48 06.9,126 18 22.7,,,0,0,개선충 중감염
2021-1177,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-06-25,2021-09-13,방생,충청남도 서산시 부석면 원적참새골길 61,,Male,0년2월0일,36.568333,126.327139,12,36.63892428,126.379893,블루나인리조트 내,충청남도 태안군 안면읍 창기리 846-1,건물옆,어미를 잃음(미아),어미를 잃음(미아),36 34 06.0,126 19 37.7,36 38 18.7,126 22 47.4,300,3460,단순 미아
2021-1665,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-09-17,2021-09-17,폐사체,,기타,Unknown,0년0월0일,36.418917,126.369389,14,,,농경지,충청남도 태안군 고남면 큰장돌길 182-5,농경지,중독사고(농약),중독사고(농약),36 25 08.1,126 22 09.8,,,3540,3540,원인불명
2021-1714,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-10-03,2022-03-25,방생,충청남도 서산시 부석면 마룡리 산 198,,Female,0년5월0일,36.486611,126.38325,36,36.63944278,126.383956,주변 농경지,충청남도 태안군 안면읍 중장리 510-1,농경지,덫,덫/창애,36 29 11.8,126 22 59.7,36 38 18.6,126 23 03.5,3140,4440,창애에 의한 좌측 전지 요척골 개방골절
2021-1732,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-10-09,2021-10-09,폐사체,,기타,Unknown,0년0월0일,36.779028,126.167833,35,,,농경지 주변 민가 처마 밑,충청남도 태안군 소원면 송현리 222,농경지,기생충 중감염,기생충 중감염/개선충,36 46 44.5,126 10 04.2,,,0,0,개선충 중감염
2021-1856,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-04,2021-11-04,안락사,,기타,Male,0년0월0일,36.747833,126.21425,7,,,주소지 부근 가정집 마당,충청남도 태안군 소원면 법산길 520-56,건물옆,기생충 중감염,기생충 중감염/개선충 감염,36 44 52.2,126 12 51.3,,,3040,3040,중증의 개선충 감염 및 승저증
2021-1895,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-14,2022-02-22,방생,충청남도 서산시 부석면 마룡리 523-16 ,,Female,0년0월0일,36.49275,126.3375,13,36.63875502,126.391016,펜션 마당 앞,충청남도 태안군 안면읍 꽃지2길 35-15,건물옆,기생충 중감염,기생충 중감염/개선충,36 29 33.9,126 20 15.0,36 38 15.7,126 23 20.9,2684,4560,"개선충 중감염, 우측 후지 욕창"
2021-1919,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-18,2021-11-19,DOA,,기타,Male,0년0월0일,36.765167,126.3335,29,,,주소지 부근 민가,충청남도 태안군 태안읍 마당산길 121-5,건물옆,기생충 중감염,기생충 중감염/개선충 중감염,36 45 54.6,126 20 00.6,,,2980,2980,개선충 중감염
2021-1998,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-12-05,2022-03-03,방생,충청남도 서산시 부석면 마룡리 544-1,,Male,0년0월0일,36.492917,126.338,12,36.64176789,126.3842421,꽃지해송팬션,충청남도 태안군 안면읍 꽃지 2길 35-9,건물옆,기생충 중감염,기생충 중감염/개선충,36 29 34.5,126 20 16.8,36 38 29.2,126 23 05.0,3740,5120,"개선충 중감염, 저체온증, 우측아킬레스건 손상"
2022-0296,쇠기러기,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-03-05,2022-03-05,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.45.032,126.16.236,19,,,농경지 주변 민가,충남 태안군 태안읍 장산리 925-6,농경지,전선/건물과의 충돌,전선 충돌,,,,,"1,860","1,860",좌측 상완골 개방골절 및 골편 소실
2022-0310,쇠기러기,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-03-08,2022-03-08,폐사체,,폐기,Unknown,Adult,36.44.451,126.16.127,14,,,주소지 인근,충남 태안군 근흥면 원두길 45-116 ,농경지,기아 및 탈진,기아 및 탈진,,,,,0,0,기아 및 탈진
2022-0204,청둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-01-27,2022-01-27,폐사체,,기타(협조),Unknown,Adult,36.25.235,126.24.005,2,,,농경지,충남 태안군 고남면 고남리 2109-4,농경지,중독사고(농약),중독사고(농약),,,,,0,0,농약 중독
2022-1209,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2022-08-31,방생,충남 홍성군 홍성읍 구룡리 376-12,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,727,고립에 의한 단순 미아
2022-1210,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2022-08-17,방생,충남 예산군 대술면 방산리 331-2,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,760,고립에 의한 단순 미아
2022-1211,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2022-09-14,방생,충남 태안군 근흥면 두야리 1419-3,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,727,고립에 의한 단순 미아
2022-1212,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2022-09-14,방생,충남 태안군 근흥면 두야리 1419-3,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,727,고립에 의한 단순 미아
2022-1213,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2022-08-31,방생,충남 예산군 예산읍 주교리 508-2,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,727,고립에 의한 단순 미아
2022-1214,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-10,2023-04-30,방생,충남 서산시 부석면 창리 617,,Unknown,Nestling,36.31.114,126.20.428,22,,,도로변,충남 태안군 안면읍 승언리 1187-22,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,28,960,고립에 의한 단순 미아
2022-1375,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-26,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,75,미아
2022-1376,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-26,폐사,,폐기,Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,75,미아
2022-1377,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-25,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,75,미아
2022-1378,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-25,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,75,미아
2022-1379,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-25,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,75,미아
2022-1380,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-24,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,23,미아
2022-1381,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-22,2022-06-24,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.40.212,126.17.121,12,,,몽산포해수욕장 주변,충남 태안군 남면 몽산포길 67-85,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,23.5,23,미아
2022-0259,뿔논병아리,조강(Aves),논병아리목,논병아리과,해당없음,해당없음,해당없음,2022-02-20,2022-03-02,방생,충남 홍성군 갈산면 기산리 953,,Unknown,Adult,36.30.519,126.21.105,37,,,횟집 주차장,충남 태안군 안면읍 승언리 산 18-459,건물옆,기아 및 탈진,기아 및 탈진,,,,,640,762,외상 없는 기아 탈진
2022-0976,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-05-27,2022-05-27,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.44.436,126.17.539,0,,,구조장소 확인 어려움,충남 태안군 태안읍 군청로 1,기타,전선/건물과의 충돌,전선과의 충돌,,,,,482,482,"우측 상완, 척골, 손바닥뼈 골절 및 신경 손상"
2022-1135,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-06-07,2022-06-07,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.40.466,126.09.117,7,,,주소지 앞 부두,충남 태안군 근흥면 안흥3길 23-1,"강, 바다",알 수 없는 사고,알 수 없는 사고,,,,,346,346,"좌측 부척 원위부 골괴사, 관절염, 물갈퀴 괴사"
2022-1270,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-06-14,2022-06-14,DOA,,기타,Unknown,Adult,36.38.194,126.18.093,7,,,주소지 편의점 앞,충남 태안군 남면 청포대길 57-3,건물옆,기아 및 탈진,기아 및 탈진,,,,,382,382,기아 및 탈진
2022-1412,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-06-26,2022-06-26,안락사,,기타,Unknown,Adult,36.40.571,126.08.496,6,,,근흥119안전센터,충남 태안군 근흥면 신진도리 249,기타,차량과의 충돌,차량과의 충돌,,,,,420,420,T4 골절
2022-1428,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-06-27,2022-06-28,DOA,,기타,Unknown,Unknown,36.50.401,126.11.368,1,,,해변가,충남 태안군 원북면 신두리 357-1,"강, 바다","중독사고(납, 중금속)","중독사고(납, 중금속)//추정",,,,,412,412,납중독 추정
2022-1476,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-06-30,2022-06-30,폐사체,,폐기,Unknown,Adult,36.45.047,126.16.180,32,,,가정집 마당,충남 태안군 태안읍 장산리 920-5,건물옆,전선/건물과의 충돌,전선과의 충돌,,,,,0,0,원인 불명
2022-1535,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-07-05,2022-07-05,안락사,,폐기,Unknown,Adult,36.47.338,126.08.486,3,,,해안도로변,충남 태안군 소원면 의항리 산184-89,도로변,전선/건물과의 충돌,전선과의 충돌,,,,,372,372,"우측 요척골 개방골절, 골괴사"
2022-1619,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-07-12,2022-07-12,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.36.533,126.18.091,8,,,주소지 인근 도로상,충남 태안군 남면 신온리 168,도로변,차량과의 충돌,차량과의 충돌,,,,,454,454,"우측 요척골 개방골절, 골괴사"
2022-1674,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-07-19,2022-07-19,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.30.317,126.19.596,6,,,방포해수욕장 부근,충남 태안군 안면읍 방포1길 29-1,"강, 바다",전선/건물과의 충돌,전선/건물과의 충돌,,,,,404,404,Rt. 상완골 개방 골절 및 골괴사
2022-1761,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-07-25,2022-08-01,방생,충남 태안군 남면 신장리 435-2,,Unknown,Juvenile,36.40.120,126.17.302,10,,,몽산포오션캠핑장,충남 태안군 남면 신장리 433,"강, 바다",기아 및 탈진,기아 및 탈진,,,,,440,412,탈진한 어린 개체
2022-1798,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-07-31,2022-07-31,안락사,,폐기,Unknown,Adult,36.34.173,126.18.546,11,,,주소지 부근 해수욕장,충남 태안군 안면읍 삼봉길 209-3,"강, 바다",전선/건물과의 충돌,인공구조물 충돌/,,,,,392,392,"좌측 상완골 분쇄골절, 좌측 요골 골절"
2022-1814,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-08-02,2022-08-02,폐사체,,폐기,Unknown,Adult,36.30.329,126.19.588,5,,,해안도로 옆 산책로,충남 태안군 안면읍 승언리 225-6,도로변,알 수 없는 사고,알 수 없는 사고,,,,,0,0,확인 불가
2022-1929,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-08-18,2022-08-18,폐사체,,폐기,Unknown,Adult,36.41.080,126.08.070,4,,,주소지 인근 방파제 도로상,충남 태안군 근흥면 신진도리 182-9,"강, 바다",인공구조물에 얽힘,낚시줄에 얽힘,,,,,0,0,
2022-1945,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-08-21,2022-08-21,폐사체,,기타(협조),Unknown,Juvenile,36.30.364,126.19.574,5,,,방포해수욕장 모래사장,충남 태안군 안면읍 방포1길 46,"강, 바다",기아 및 탈진,기아 및 탈진 //추정,,,,,312,312,기아 추정
2022-1986,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2022-08-30,2022-10-05,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.38.309,126.18.029,4,,,청포대해수욕장 해변,충남 태안군 남면 양잠리 1230-2,"강, 바다",전선/건물과의 충돌,전선과의 충돌,,,,,340,367,좌측 주관절 탈구
2022-2511,멧도요,조강(Aves),도요목,도요과,해당없음,해당없음,해당없음,2022-12-28,2022-12-28,DOA,,냉동(표본제작실)(중소형조류 2),Unknown,Unknown,36.41.485,126.17.181,0,,,민가 유리창 앞,충남 태안군 남면 안면대로 605-10,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,334,334,충돌에 의한 좌측요골골절
2022-0007,바다쇠오리,조강(Aves),도요목,바다오리과,해당없음,해당없음,해당없음,2022-01-02,2022-01-02,폐사체,,냉동(표본제작실)(중소형조류 1),Unknown,Unknown,36.47.133,126.08.291,0,,,만리포 해수욕장 해변,충남 태안군 소원면 모항리 979-1,"강, 바다",알 수 없는 사고,알 수 없는 사고,,,,,158,158,알수 없는 사고
2022-0457,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-04-18,2022-05-09,방생,충남 아산시 신창면 창암리 330-13,,Unknown,Juvenile,36.46.426,126.16.364,18,,,도로변,충남 태안군 태안읍 삭선리 911,도로변,자연적 사고,자연적 사고/까치 공격,,,,,132,180,후두부 열상
2022-1459,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-06-29,2022-06-29,방생,충남 태안군 안면읍 승언리 349-30,,Unknown,Juvenile,36.31.029,126.20.436,13,,,건물옆,충남 태안군 안면읍 승언리 1142-3,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,0,0,정상개체
2022-1523,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-07-04,2022-07-29,방생,충남 예산군 예산읍 향천리 산 67-1,,Unknown,Juvenile,36.41.589,126.19.216,1,,,골프장,충남 태안군 태안읍 송암리 1529,기타,어미를 잃음(미아),어미를 잃음(미아),,,,,102,160,단순미아 
2022-2268,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-11-03,2022-11-04,폐사체,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.30.205,126.20.106,6,,,건물옆,충남 태안군 안면읍 승언리 1330-8,건물옆,전선/건물과의 충돌,유리구조물 충돌,,,,,234,234,유리창 충돌에 의한 내부 장기 손상
2022-1845,쇠부리슴새,조강(Aves),슴새목,슴새과,해당없음,해당없음,해당없음,2022-08-07,2022-08-07,안락사,,냉동(표본제작실)(중소형조류 1),Unknown,Juvenile,36.29.471,126.19.575,0,,,,충남 태안군 안면읍 승언리 339-285,"강, 바다",알 수 없는 사고,알 수 없는 사고,,,,,266,266,우안 손상
2022-1078,어치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-03,2022-06-20,방생,충남 예산군 예산읍 향천리 산 67-3,,Unknown,Nestling,36.26.448,126.20.123,8,,,주소지 펜션 앞 마당,충남 태안군 안면읍 샛별길 165-26,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,100,126,단순 미아
2022-1736,어치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-07-22,2022-07-24,폐사,,기타(협조),Unknown,Juvenile,36.45.127,126.17.338,33,,,인계지 주소 기입,충남 태안군 태안읍 동백로 68,기타,차량과의 충돌,차량과의 충돌,,,,,120,106,"척추 탈구 추정, 기립불능 "
2022-0493,방울새,조강(Aves),참새목,되새과,해당없음,해당없음,해당없음,2022-04-23,2022-04-26,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.40.120,126.17.302,10,,,몽산포 그린캠핑장 방풍림,충남 태안군 남면 신장리 433-10,"강, 바다",어미를 잃음(미아),어미를 잃음(미아),,,,,13.76,12.5,단순 미아
2022-0514,박새,조강(Aves),참새목,박새과,해당없음,해당없음,해당없음,2022-04-26,2022-04-27,DOA,,냉동(신냉동창고)(협조예정),Unknown,Adult,36.47.334,126.08.532,12,,,태안유류피해극복기념관 옥상,충남 태안군 소원면 의항리 898,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,14,13.1,우측 요척골 폐쇄골절
2022-0611,쇠유리새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-07,2022-05-10,방생,충남 서산시 부석면 창리 149-56,,Male,Unknown,36.30.158,126.20.031,4,,,태안시범바다 목장체험관,충남 태안군 안면읍 방포항길74,건물옆,전선/건물과의 충돌,유리 구조물 충돌/,,,,,14.03,14.65,유리창 충돌로 인한 경미한 뇌진탕
2022-1857,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-08,2022-08-27,방생,충남 예산군 예산읍 예산리 334-25,,Unknown,Unknown,36.40.474,126.08.502,1,,,공장단지 내,충남 태안군 근흥면 신진도리 403-1,건물옆,기아 및 탈진,기아 및 탈진/,,,,,13,13.79,기아 탈진 추정
2022-0542,되지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2022-05-01,2022-05-01,폐사체,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.48.045,126.09.136,19,,,천리포 수목원 기숙사,충남 태안군 소원면 의항리 752,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,60,60,"뇌진탕 추정, 장기손상추정"
2022-0430,호랑지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2022-04-12,2022-05-17,방생,충남 서산시 부석면 봉락리 78,,Unknown,Adult,36.30.086,126.21.199,11,,,주소지 인근 건물옆,충남 태안군 안면읍 송림길 3-31,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,138,120,"좌측 전안방 출혈 및 기낭파열, 폐출혈 의심 "
