접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2022-2168,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-10-13,2022-10-13,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.46.097,126.27.274,22,,,삼익가구 서산점 주차장,충남 서산시 석남동 53-16,건물옆, - 바이러스 감염,바이러스 감염/폭스 바이러스,,,,,0,0,폭스 바이러스 감염
2022-2180,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-10-14,2022-10-26,안락사,,폐기,Unknown,Nestling,36.48.253,126.28.315,69,,,한성스위트빌아파트 뒷편 주차장,충남 서산시 음암면 서령로 325-23,건물옆," - 개, 고양이 공격","개, 고양이 공격",,,,,130,126,"교상, 좌측 경비골 골절"
2022-2181,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-10-16,2022-10-16,안락사,,폐기,Unknown,Unknown,36.48.558,126.30.311,40,,,소나무 농원 옆,충남 서산시 음암면 율목리 31번지,농경지, - 바이러스 감염,바이러스 감염/폭스바이러스,,,,,0,0,"폭스바이러스 감염, 우측 요골 개방골절"
2022-2372,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-11-26,2022-11-26,폐사체,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.59.343,126.24.588,0,,,현대오일뱅크 관사,충남 서산시 대산읍 평신2로 26,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,196,196,유리창 충돌 후 즉사
2022-2390,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-12-03,2022-12-03,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.40.207,126.27.061,0,,,헤어다옴 미용실,충남 서산시 예천동 1281-1,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,0,0,유리창 충돌에 의한 뇌진탕 및 폭스 바이러스 감염
2022-0403,집비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-04-05,2022-05-03,방생,충남 홍성군 갈산면 오두리 산 9-2,,Unknown,Juvenile,36.46.591,126.27.302,30,,,노래방 화장실 환기구,충남 서산시 시장2로 31,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,292,240,단순 미아
2022-0404,집비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-04-05,2022-05-03,방생,충남 홍성군 갈산면 오두리 산 9-2,,Unknown,Juvenile,36.46.591,126.27.302,30,,,노래방 화장실 환기구,충남 서산시 시장2로 31,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,268,268,단순 미아
2022-0793,쏙독새,조강(Aves),쏙독새목,쏙독새과,해당없음,해당없음,해당없음,2022-05-17,2022-05-24,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.46.303,126.27.151,29,,,한전 서산지사 내부,충남 서산시 한마음16로 63,건물옆, - 인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,82,70,"두부, 우측 익각부 타박상, 경미한 뇌진탕 "
2022-0987,쏙독새,조강(Aves),쏙독새목,쏙독새과,해당없음,해당없음,해당없음,2022-05-28,2022-05-29,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.59.301,126.21.044,14,,,건물내부,충남 서산시 대산읍 독곶2로 103,건물옆, - 기아 및 탈진,건물 내부 고립 ,,,,,48,48,원인불명
2022-0518,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-04-27,2022-04-29,폐사,,기타(협조),Unknown,Juvenile,36.46.368,126.26.500,30,,,서산경찰서,충남 서산시 안견로 327,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,112,110,단순 미아
2022-0532,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-04-28,2022-06-03,방생,충남 예산군 오가면 원평리 8-1,,Unknown,Juvenile,36.41.300,126.35.091,117,,,인곡관 뒤편 소나무,충남 서산시 해미면 대곡리 980-7,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,126,188,단순 둥지 이탈 미아
2022-0579,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-05,2022-05-06,폐사체,,기타(협조),Unknown,Juvenile,36.47.281,126.26.444,85,,,서광사 올라가는 길 오른편 숲길,충남 서산시 읍내동 557-3,숲, - 어미를 잃음(미아),어미를 잃음(미아),,,,,124,124,단순미아
2022-0653,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-10,2022-05-10,DOA,,기타(협조),Unknown,Juvenile,36.47.107,126.27.558,26,,,주소지 인근,충남 서산시 고운로 275-14,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,132,132,"심한 기아, 호흡곤란"
2022-0656,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-10,2022-05-11,DOA,,기타(협조),Unknown,Juvenile,36.47.449,126.25.530,48,,,단독주택 인근 녹지,충남 서산시 갈산동 356-4,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,138,138,"미아, 원인불명 기립불능"
2022-0999,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-29,2022-05-29,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.48.212,127.06.566,63,,,"주소지 부근 건물, 공원 경계 부근",충남 천안시 서북구 봉서산로 64,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,108,108,기아 및 탈진
2022-1203,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-09,2022-06-09,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.47.024,126.26.509,39,,,을음산 공원 ,충남 서산시 읍내동 608-8,숲, - 어미를 잃음(미아),어미를 잃음(미아),,,,,116,116,척수 손상 의심
2022-1389,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-23,2022-06-23,방생,충남 서산시 예천동 524-5,,Unknown,Nestling,36.46.297,126.26.169,57,,,아파트 실외기,충남 서산시 예천동 524-5,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,0,0,미아
2022-1390,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-23,2022-06-23,방생,충남 서산시 예천동 524-5,,Unknown,Nestling,36.46.297,126.26.169,57,,,아파트 실외기,충남 서산시 예천동 524-5,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,0,0,미아
2022-1391,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-23,2022-06-23,방생,충남 서산시 예천동 524-5,,Unknown,Nestling,36.46.297,126.26.169,57,,,아파트 실외기,충남 서산시 예천동 524-5,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,0,0,미아
2022-1411,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-26,2022-07-21,폐사,,폐기,Unknown,Nestling,36.46.304,126.26.156,58,,,예천현대아파트 104동앞 화단,충남 서산시 충의로 39,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,104,127,미아 
2022-0738,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-13,2022-05-16,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.46.242,126.22.037,25,,,주소확인필요,충남 서산시 팔봉면 진장1길 127,건물옆, - 부적절한 사육,부적절한 사육,,,,,57,56,부적절한 사육(정상)
2022-1355,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-21,2022-06-21,방생,충남 서산시 대산읍 기은리 598-3,,Unknown,Juvenile,36.58.307,126.23.097,11,,,LG화학 아파트 단지 내부,충남 서산시 대산읍 명지1로 259-14,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,44,44,어미를 잃은 것으로 오인
2022-1387,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-06-23,2022-07-07,폐사,,기타,Unknown,Juvenile,36.46.139,126.26.463,23,,,아파트 관리사무소 앞 나무,충남 서산시 예천3로 10,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,54,63.1,미아
2022-1827,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-08-04,2022-08-28,폐사,,폐기,Unknown,Juvenile,36.42.519,126.23.544,38,,,252동 302호,충남 서산시 부석면 도비산1길 39,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,54.8,66.5,"미아, 탈진 "
2022-1883,물까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-08-11,2022-08-16,폐사,,폐기,Unknown,Juvenile,36.46.100,126.27.429,15,,,,충남 서산시 동서1로 235,건물옆, - 부적절한 사육,부적절한 사육,,,,,40.9,32.8,부적절한 사육으로 영양 불균형에 의한 성장 저하
2022-0443,방울새,조강(Aves),참새목,되새과,해당없음,해당없음,해당없음,2022-04-14,2022-04-18,폐사,,냉동(표본제작실)(소형조류 1),Unknown,Nestling,36.50.148,126.27.439,14,,,건물옆,충남 서산시 성연면 성연3로 36,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,14.45,11.43,단순 미아
2022-0686,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-05-23,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,8.1,단순 미아
2022-0687,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-05-21,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,7.7,단순 미아
2022-0688,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-05-30,방생,충남 예산군 예산읍 대회리 1,,Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,12,단순 미아
2022-0689,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-06-20,방생,충남 예산군 예산읍 향천리 111-5,,Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,11.96,단순 미아
2022-0690,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-05-24,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,7.13,단순 미아
2022-0691,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-05-12,2022-05-23,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.56.164,126.25.138,5,,,주소지 부근 건물 기둥 내부,충남 서산시 대산읍 대산리 1195-46,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,9.1,9.1,단순 미아
2022-1130,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-07,2022-06-09,방생,충남 예산군 예산읍 예산리 338-8,,Unknown,Nestling,36.45.524,126.30.203,35,,,주택 앞,충남 서산시 음암면 홍안벌로 229-13,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지탈락,,,,,13.7,11.6,단순 미아
2022-1131,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-07,2022-06-09,방생,충남 예산군 예산읍 예산리 338-8,,Unknown,Nestling,36.45.524,126.30.203,35,,,주택 앞,충남 서산시 음암면 홍안벌로 229-13,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지탈락,,,,,13.5,13.3,단순 미아
2022-1132,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-07,2022-06-09,방생,충남 예산군 예산읍 예산리 338-8,,Unknown,Nestling,36.45.524,126.30.203,35,,,주택 앞,충남 서산시 음암면 홍안벌로 229-13,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지탈락,,,,,14.5,12.6,단순 미아
2022-1133,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-07,2022-06-09,방생,충남 예산군 예산읍 예산리 338-8,,Unknown,Nestling,36.45.524,126.30.203,35,,,주택 앞,충남 서산시 음암면 홍안벌로 229-13,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지탈락,,,,,14.6,12.5,단순 미아
2022-1134,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-07,2022-06-09,방생,충남 예산군 예산읍 예산리 338-8,,Unknown,Nestling,36.45.524,126.30.203,35,,,주택 앞,충남 서산시 음암면 홍안벌로 229-13,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지탈락,,,,,12.7,13.8,단순 미아
2022-1786,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-07-29,2022-09-01,방생,충남 예산군 예산읍 예산리 329-20,,Unknown,Nestling,36.48.400,126.30.271,44,,,주소지 가택 내,충남 서산시 음암면 율목리 298-1,건물옆, - 어미를 잃음(미아),어미를 잃음(미아)/둥지에서 떨어짐,,,,,11.1,12.6,"미아, 탈진"
2022-1987,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-30,2022-08-31,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.47.527,126.29.534,31,,,가정집 마당,충남 서산시 음암면 상홍리 457-6,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,9.7,9.7,유리구조물 충돌로 인한 뇌진탕
2022-1506,되지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2022-07-02,2022-07-19,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.46.150,126.25.375,28,,,건물옆,충남 서산시 인지면 풍전2길 40,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,55,41.3,유리창 충돌에 의한 가벼운 뇌진탕 및 등면 피부 열상
2022-2491,흰배지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2022-12-25,2022-12-26,폐사체,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.49.158,126.25.558,0,,,가정집 앞마당,충남 서산시 성연면 가재미길 104,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,82,82,유리창 충돌 후 즉사 추정
2022-2449,검은이마직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2022-12-16,2022-12-18,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.47.014,126.29.042,0,,,건물 옆,충남 서산시 잠홍2길 5,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,34.2,30,유리창 충돌에 의한 경증의 뇌진탕
2022-0825,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-18,2022-06-20,방생,충남 예산군 예산읍 향천리 111-5,,Unknown,Juvenile,36.47.039,126.27.004,40,,,발견지 누락으로 인계지 주소 기입,충남 서산시 관아문길 1,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,60,83,단순 미아
2022-0840,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-19,2022-06-14,폐사,,폐기,Unknown,Nestling,36.41.480,126.30.029,10,,,공군 부대 안 아파트 환풍구,충남 서산시 고북면 신정리 209-6,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,23.3,44,단순 미아
2022-0841,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-19,2022-06-20,방생,충남 예산군 예산읍 향천리 111-5,,Unknown,Nestling,36.41.480,126.30.029,10,,,공군 부대 안 아파트 환풍구,충남 서산시 고북면 신정리 209-6,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,21.3,59,단순 미아
2022-0842,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-19,2022-06-20,방생,충남 예산군 예산읍 향천리 111-5,,Unknown,Nestling,36.41.480,126.30.029,10,,,공군 부대 안 아파트 환풍구,충남 서산시 고북면 신정리 209-6,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,20.8,55,단순 미아
2022-0843,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-19,2022-06-14,안락사,,폐기,Unknown,Nestling,36.41.480,126.30.029,10,,,공군 부대 안 아파트 환풍구,충남 서산시 고북면 신정리 209-6,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,20.4,51.5,단순 미아
2022-0844,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-05-19,2022-06-21,안락사,,폐기,Unknown,Nestling,36.41.480,126.30.029,10,,,공군 부대 안 아파트 환풍구,충남 서산시 고북면 신정리 209-6,건물옆, - 어미를 잃음(미아),어미를 잃음(미아),,,,,25.2,45.6,단순 미아
2022-0829,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-05-18,2022-05-18,방생,충남 서산시 중앙로 41,,Unknown,Adult,36.46.217,126.28.038,16,,,ABC마트 실내 구조물 내,충남 서산시 중앙로 41,기타, - 인공구조물 침입·고립,인공구조물 고립,,,,,0,0,단순고립
2022-1322,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-06-19,2022-08-03,방생,충남 예산군 대흥면 대학로 54,,Unknown,Adult,36.42.500,126.32.393,32,,,해미면 복지센터,충남 서산시 해미면 남문2로 109,건물옆, - 끈끈이,끈끈이,,,,,18.91,19,"좌익, 꼬리깃 깃오염"
2022-2083,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-09-20,2022-09-21,DOA,,폐기,Unknown,Unknown,36.48.350,126.27.032,55,,,건물 내부 ,충남 서산시 성연면 사연동로 154,기타, - 인공구조물 침입·고립,건물 내 고립 ,,,,,17.9,17.9,"우측 요척골 개방골절, 좌측 발목 골절"
2022-1950,산솔새,조강(Aves),참새목,휘파람새과,해당없음,해당없음,해당없음,2022-08-23,2022-08-23,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.48.258,127.06.509,50,,,건물 앞,충남 천안시 서북구 봉서산로 69-22,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,8.18,8.18,유리창 충돌에 의한 뇌진탕
2022-0477,숲새,조강(Aves),참새목,휘파람새과,해당없음,해당없음,해당없음,2022-04-22,2022-04-23,방생,충남 서산시 해미면 대곡리 산 88-1,,Unknown,Adult,36.46.296,126.26.555,23,,,메가커피 건물 앞,충남 서산시 호수공원3로 56,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,9.2,9.2,유리창 충돌로 인한 경미한 뇌진탕 
2022-1813,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2022-08-02,2022-09-07,방생,충남 예산군 대흥면 갈신리 산 53,,Unknown,Juvenile,36.47.361,126.31.052,59,,,SD도어 창고건물 유리창 아래,충남 서산시 음암면 도당리 639-2,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,126,124,"뇌진탕, 복부 장기 손상의심"
2022-1942,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2022-08-20,2022-09-27,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.56.376,126.23.406,18,,,,충남 서산시 대산읍 광암2길 44-9,농경지, - 전선/건물과의 충돌,전선과의 충돌,,,,,100,134,전선 충돌에 의한 우측 요척골 원위부 개방골절
2022-1985,파랑새,조강(Aves),파랑새목,파랑새과,해당없음,해당없음,해당없음,2022-08-30,2022-09-05,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.47.072,126.26.347,67,,,대림동신아파트 102동 옥상 ,충남 서산시 부춘2로 47,건물옆, - 알 수 없는 사고,알 수 없는 사고,,,,,106,102,"쇄골, 오훼골, 견갑골 골절 및 척추 손상 의심"
2022-0380,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-03-28,2022-03-29,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.55.256,126.22.482,25,,,주소지 인근 논,충남 서산시 대산읍 웅도리 186,농경지, - 기아 및 탈진,기아 및 탈진,,,,,958,958,"납막 찰과상, 기아 및 탈진"
2022-2103,황로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-09-23,2022-09-24,DOA,,냉동(신냉동창고)(선반),Unknown,Unknown,36.47.346,126.30.208,61,,,우리마을아파트 주차장,충남 서산시 상홍2길 126-28,건물옆, - 전선/건물과의 충돌,유리 구조물 충돌,,,,,384,384,유리창 충돌에 의한 우측 상완골 개방 골절 및 대퇴 골절
2022-0010,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-03,2022-01-03,방생,충남 서산시 대산읍 화곡리 산 8-56,,Male,0년0월0일,36.59.455,126.21.456,6,,,제철소 수로,충남 서산시 대산읍 독곶2로 50,건물옆, - 인공구조물 침입·고립,"인공구조물 침입, 고립/제철소 수로 고립",,,,,0,0,울타리에 쓸려 주둥이에 찰과상
2022-0187,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.485,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0188,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0189,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0190,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0191,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0192,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,폐사체,,폐기,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진으로 폐사
2022-0193,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,방생,충남 서산시 음암면 율목리 49-8,,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진
2022-0194,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,방생,충남 서산시 음암면 율목리 49-8,,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진
2022-0195,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-25,2022-01-25,방생,충남 서산시 음암면 율목리 49-8,,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,농수로 고립에 의한 탈진
2022-0207,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-24,2022-01-29,방생,충남 서산시 음암면 율목리 49-8,,Unknown,0년0월0일,36.47.562,126.30.487,48,,,농수로 내,충남 서산시 음암면 도당리 1365-10,농경지, - 농수로 고립,농수로 고립,,,,,0,0,단순 고립 개체
2022-0256,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-02-19,2022-02-20,DOA,,폐기,Unknown,0년0월0일,36.42.123,126.31.573,32,,,도로변,충남 서산시 해미면 신성로 100,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"17,080","17,080",차량 충돌에 의한 두부 손상 및 골반 골절
2022-0340,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-03-19,2022-03-19,안락사,,폐기,Male,0년0월0일,36.44.393,126.25.335,9,,,도로변,충남 서산시 인지면 야당리 101-15,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"14,860","14,860",L6 골절
2022-0448,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-16,2022-04-16,안락사,,폐기,Male,0년0월0일,35.53.140,126.24.380,42,,,도로옆 산속,충남 서산시 지곡면 도성리 336-2,숲, - 총상,총상,,,,,"14,040","14,040",총상에 의한 우측 상완골 폐쇄 골절 및 대퇴골 개방 골절
2022-0548,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-02,2022-05-02,안락사,,폐기,Unknown,0년0월0일,36.51.268,126.26.070,40,,,주소지 인근 도로변 녹지,충남 서산시 지곡면 화천리 236-2,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"14,000","14,000","우측골반골절,  9,10,11.12 갈비뼈 골절"
2022-0569,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-04,2022-05-04,안락사,,폐기,Male,0년0월0일,36.58.350,126.24.485,37,,,주소지 인근 도로변,충남 서산시 대산읍 대로리 277-22,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"13,200","13,200","L6 골절, 골반골절"
2022-0652,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-10,2022-05-10,안락사,,폐기,Female,0년0월0일,36.49.219,126.34.403,78,,,주소지 인근 도로변,충남 서산시 운산면 여미리 153-2,도로변, - 차량과의 충돌,차량과의 충돌,,,,,"17,840","17,840","요추 7번, 두덩뼈 골절, 항문 열상"
