접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2022-0268,상모솔새,조강(Aves),참새목,상모솔새과,해당없음,해당없음,해당없음,2022-02-23,2022-02-23,방생,충남 공주시 오곡동 산 61-1,,Female,Unknown,36.24.084,127.06.348,69,,,아동 청소년 센터,충남 공주시 고분티로 623-21,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,0,0,유리 구조물 충돌에 의한 미약한 뇌진탕
2022-1842,귀제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-07,2022-08-31,폐사,,폐기,Unknown,Juvenile,36.26.050,127.14.050,57,,,충청남도 산림박물관,충남 공주시 반포면 도남리 37-14,건물옆,기아 및 탈진,기아 및 탈진,,,,,14,16.22,"우익 깃 이형성, 좌안 안와 이상"
2022-1907,귀제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-16,2022-09-15,방생,충남 예산군 대흥면 갈신리 559,,Unknown,Nestling,36.27.460,127.06.261,29,,,백제체육관,충남 공주시 웅진동 300-39,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,10.8,16.81,단순 미아
2022-1908,귀제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-16,2022-09-15,방생,충남 예산군 대흥면 갈신리 559,,Unknown,Nestling,36.27.460,127.06.261,29,,,백제체육관,충남 공주시 웅진동 300-39,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,9.4,14.01,단순 미아
2022-1909,귀제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-16,2022-09-15,방생,충남 예산군 대흥면 갈신리 559,,Unknown,Nestling,36.27.460,127.06.261,29,,,백제체육관,충남 공주시 웅진동 300-39,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,8.5,12.93,단순 미아
2022-1910,귀제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-16,2022-09-15,방생,충남 예산군 대흥면 갈신리 559,,Unknown,Nestling,36.27.460,127.06.261,29,,,백제체육관,충남 공주시 웅진동 300-39,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,6.6,14.05,단순 미아 
2022-1363,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-06-22,2022-06-24,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.28.335,127.07.575,28,,,미니스톱편의점 앞 보도 위,충남 공주시 신관동 347-7,건물옆,기아 및 탈진,기아 및 탈진,,,,,12.1,12.3,기아 및 탈진
2022-1879,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-10,2022-09-15,방생,충남 예산군 예산읍 관양산길 19-17,,Unknown,Juvenile,36.27.504,127.06.322,23,,,백제관 ,충남 공주시 웅진동 341,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,12.1,11.51,기아 미아
2022-0782,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-05-15,2022-05-17,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.28.240,127.08.003,22,,,건물 앞,충남 공주시 관골 1길 42-1,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,9.54,9.54,단순 미아
2022-1604,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-07-11,2022-08-02,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.21.292,127.14.264,163,,,주소지 야영장 내,충남 공주시 반포면 학봉리 산 19-41,건물옆,어미를 잃음(미아),어미를 잃음(미아) ,,,,,11.6,13.26,미아 
2022-1661,참새,조강(Aves),참새목,참새과,해당없음,해당없음,해당없음,2022-07-17,2022-07-20,안락사,,폐기,Unknown,Juvenile,36.36.344,127.04.147,168,,,,충남 공주시 정안면 정안월산길 250,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,12.2,11.54,"피하기종, 우측 소안증, 좌측 안구소실"
2022-2006,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-09-04,2022-09-04,안락사,,폐기,Unknown,Juvenile,36.27.357,127.06.254,16,,,농수로,충남 공주시 웅진동 260-4,농경지,전선/건물과의 충돌,전선과의 충돌,,,,,824,824,"좌측 경비골 진구성 개방골절, 우측 척골골절"
2022-2234,황로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-10-28,2022-10-28,안락사,,기타(협조),Unknown,Juvenile,36.28.222,127.08.055,22,,,(추후기입),충남 공주시 신관동 638-14,건물옆,전선/건물과의 충돌,전선과의 충돌,,,,,312,312,우측 상완골 복합 폐쇄골절 및 유합
2022-0009,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-03,2022-01-03,안락사,,폐기,Male,0년0월0일,36.19.450,127.01.538,51,,,주소지 부근 도로변,충남 공주시 탄천면 삼각리 535-11,도로변,차량과의 충돌,차량과의 충돌,,,,,"15,500","15,500","L5 골절, 우측 고관절탈구"
2022-0212,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-01-31,2022-01-31,안락사,,폐기,Female,0년0월0일,36.33.144,127.05.351,73,,,산 이면부,충남 공주시 정안면 평정리 716,숲,차량과의 충돌,차량과의 충돌,,,,,"16,320","16,320",Rt.olecranon fx. Lt. tarsal bone open fx.
2022-0274,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-02-25,2022-02-25,안락사,,폐기,Male,3년9월0일,36.28.061,127.04.398,11,,,농경지,충남 공주시 우성면 방문리 1019,농경지,총상,총상,,,,,"12,020","12,020","총상에 의한 좌측 뒷꿈치, 우측 요척골 분쇄골절"
2022-0412,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-06,2022-04-06,폐사체,,폐기,Male,0년0월0일,36.33.348,127.03.063,261,,,주소지 인근 농경지와 산림 경계,충남 공주시 사곡면 회학리 96,농경지,차량과의 충돌,차량과의 충돌,,,,,"12,720","12,720","우측 부척골 개방골절, 궁둥뼈 박리성 골절"
2022-0454,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-17,2022-04-17,안락사,,폐기,Female,0년0월0일,36.27.289,127.08.197,39,,,도로변,충남 공주시 창벽로 10-1,도로변,차량과의 충돌,차량과의 충돌,,,,,"15,580","15,580",양측 전지 개방 분쇄 골절
2022-0510,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-26,2022-04-26,폐사체,,폐기,Female,0년0월0일,36.25.070,127.05.546,35,,,주소지 인근 도로변,충남 공주시 태봉동 156-5,도로변,차량과의 충돌,차량과의 충돌,,,,,"19,160","19,160",골반 복합 골절
2022-0543,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-01,2022-05-03,안락사,,폐기,Unknown,0년0월0일,36.32.291,127.07.103,25,,,충남인산물유통센터 옆 차로,충남 공주시 정안면 차령로 2792-6,도로변,차량과의 충돌,차량과의 충돌 ,,,,,"14,140","14,140","C5~C6 손상, 좌측 골반 골절, 좌측 앞다리 관절 열상"
2022-0592,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-06,2022-05-06,폐사체,,폐기,Male,0년0월0일,36.35.106,126.55.479,171,,,도로변,충남 공주시 유구읍 녹천리 401-1,도로변,차량과의 충돌,차량과의 충돌,,,,,"12,720","12,720",골반골절
2022-0606,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-07,2022-05-13,방생,충남 공주시 유구읍 녹천리 553,,Male,0년0월0일,36.32.360,126.54.005,201,,,인근 산 비탈길,충남 공주시 신풍면 조평리 748,숲,인공구조물에 얽힘,인공구조물에 얽힘/밭그물 얽힘,,,,,"14,600","14,600",탈진
2022-0666,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-11,2022-05-11,안락사,,폐기,Male,0년0월0일,36.38.462,127.02.223,190,,,주소지 인근 도로변,충남 공주시 정안면 산성리 101-4,도로변,차량과의 충돌,차량과의 충돌,,,,,"17,800","17,800","우측 대퇴개방 골절, 좌측고관절탈구, 우안 파열"
2022-0820,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-18,2022-05-18,안락사,,폐기,Male,0년0월0일,36.38.572,127.07.320,147,,,차령터널 인근 도로변,충남 공주시 정안면 인풍리 417-1,도로변,차량과의 충돌,차량과의 충돌,,,,,"11,060","11,060",L4골절
2022-0857,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-20,2022-05-21,DOA,,폐기,Male,0년0월0일,36.28.268,126.58.108,152,,,도로변,충남 공주시 우성면 봉현리 541-1,도로변,차량과의 충돌,차량과의 충돌,,,,,"17,000","17,000","심한 뇌진탕, 두부 앞다리 뒷다리 찰과상"
2022-0897,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-22,2022-05-22,DOA,,폐기,Male,1년0월0일,36.30.214,127.07.296,18,,,주소지 인근 도로변,충남 공주시 우성면 목천리 55-24,도로변,차량과의 충돌,차량과의 충돌,,,,,"14,020","14,020","우측 전지 손목관절 개방 탈구 및 T11~13, L3~4 골절"
2022-1043,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-01,2022-06-02,DOA,,폐기,Male,0년0월0일,36.35.286,126.58.176,83,,,도로변,충남 공주시 유구읍 신달리 357-5,도로변,차량과의 충돌,차량과의 충돌,,,,,"17,060","17,060",좌측 경비골 폐쇄골절
2022-1202,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-09,2022-06-11,폐사,,폐기,Unknown,0년0월0일,36.24.098,127.13.146,196,,,주소지 인근 녹지,충남 공주시 반포면 정광터1길 226,숲,"개, 고양이 공격","개, 고양이 공격",,,,,"1,198","1,170",복부 손상 추정
2022-1269,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-13,2022-06-13,안락사,,폐기,Female,0년0월0일,36.26.597,127.10.239,12,,,주소지 인근 자전거 도로상,충남 공주시 무릉동 591,도로변,차량과의 충돌,차량과의 충돌,,,,,"13,430","13,430","우측 경비 개방골절, 좌측 부척 폐쇄골절"
2022-1301,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-17,2022-06-17,안락사,,폐기,Unknown,0년0월0일,36.22.543,127.00.360,11,,,주소지 인근 도로변,충남 공주시 탄천면 대학리 181-10,도로변,차량과의 충돌,차량과의 충돌,,,,,"17,460","17,460",요추 1번 탈구
2022-1479,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-30,2022-07-06,폐사,,폐기,Male,0년2월0일,36.34.216,127.10.155,102,,,중흥저수지와 산림 경계부 도로변,충남 공주시 의당면 도신리 543,도로변,어미를 잃음(미아),어미를 잃음(미아),,,,,"1,730","1,630",단순 미아
2022-1623,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-13,2022-07-13,안락사,,폐기,Female,0년0월0일,36.26.515,127.01.391,59,,,주소지 인근 도로변,충남 공주시 우성면 용봉리 323-2,도로변,차량과의 충돌,차량과의 충돌,,,,,"12,440","12,440",L4 골절
2022-1838,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-08-06,2022-08-06,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.29.199,127.04.543,49,,,도로 옆 밭,충남 공주시 우성면 상서리 341,도로변,차량과의 충돌,차량과의 충돌,,,,,"11,960","11,960",
2022-2165,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-10-12,2022-10-13,안락사,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년5월0일,36.28.420,127.05.193,20,,,주소지 부근 도로변,충남 공주시 우성면 상서리 219-1,도로변,차량과의 충돌,차량과의 충돌/,,,,,"12,220","12,220",차량 충돌에 의한 양측 골반 골절
2022-2516,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-12-29,2022-12-30,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.28.304,127.07.064,0,,,주소지 내 소로길 상,충남 공주시 쌍신동 274-2,도로변,차량과의 충돌,차량과의 충돌,,,,,"13,160","13,160",차량 충돌에 의한 중증의 뇌진탕 및 기아 탈진
2022-0128,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-01-10,2022-01-16,폐사,,기타(협조),Male,0년0월0일,36.27.502,127.10.203,42,,,농경지,충남 공주시 무릉중말길 94,농경지,기생충 중감염,기생충 중감염/개선충,,,,,"4,300","4,300",개선충 중감염
2022-0283,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-02-28,2022-06-16,방생,충남 공주시 사곡면 신영리 산 57-83,,Male,0년0월0일,36.31.057,126.56.596,61,,,농경지 ,충남 공주시 신풍면 산정리 601-7,농경지,기생충 중감염,기생충 중감염/개선충,,,,,"4,320","5,760",개선충 중감염
2022-0284,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-02-28,2022-03-07,폐사,,기타(협조),Female,0년0월0일,36.31.057,126.56.596,61,,,농경지 ,충남 공주시 신풍면 산정리 601-7,농경지,기생충 중감염,기생충 중감염/개선충 ,,,,,"3,440","3,440",개선충 중감염
2022-0594,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-05-06,2022-07-07,방생,충남 아산시 송악면 유곡리 592-2,,Female,0년0월0일,36.23.044,127.13.058,156,,,상신식당 뒷편 폐 비닐하우스,충남 공주시 반포면 상신리 184,건물옆,기생충 중감염,기생충 중감염/ 개선충,,,,,"3,660","3,990",개선충 중감염
2022-1291,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-06-16,2022-08-31,방생,충남 서산시 부석면 창리 617,,Male,0년0월0일,36.23.203,127.13.025,192,,,주소지 부근 주택가,충남 공주시 반포면 상신리 586-12,건물옆,기생충 중감염,기생충 중감염/개선충 감염,,,,,"4,260","4,360","개선충 중감염, 탈수 빈혈 , Bilateral MPL"
2022-1672,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-07-18,2022-07-19,DOA,,냉동(신냉동창고)(투입박스(일반)),Female,0년0월0일,36.23.418,127.08.466,54,,,농경지 옆 수풀,충남 공주시 계룡면 기산리 263-2,농경지,기아 및 탈진,기아 및 탈진,,,,,678,678,심한 기아 탈진
2022-1831,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-08-05,2022-08-06,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Unknown,0년0월0일,36.27.599,127.04.400,15,,,비닐하우스 내부,충남 공주시 우성면 방문리 65-13,농경지,기생충 중감염,기생충 중감염/개선충 중감염,,,,,"3,840","3,840",개선충 중감염
2022-2058,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-09-14,2022-09-14,폐사체,,냉동(신냉동창고)(투입박스(일반)),Male,0년5월0일,36.30.015,127.01.260,68,,,주소지 부근 도로변 ,충남 공주시 사곡면 호계리 326-4,도로변,차량과의 충돌,차량과의 충돌,,,,,"4,244","4,244","두개골, 골반 골절 "
2022-2297,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-11,2022-11-12,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.27.161,127.06.350,55,,,주소지 내 체육관 뒷편 배수로 내,충남 공주시 웅진동 220,건물옆,기생충 중감염,개선충 중감염,,,,,"3,660","3,660",개선충 중감염
2022-2298,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-11,2022-12-07,폐사,,,Male,0년0월0일,36.25.030,127.13.047,45,,,민가 인근 폐가 공터,충남 공주시 반포면 마암리 167-5,건물옆,기생충 중감염,기생충 중감염/개선충,,,,,"3,240","3,430",개선충 중감염 및 승저증
2022-2324,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-16,2023-05-09,방생,충남 서산시 부석면 마룡리 950,,Male,0년0월0일,36.46.106,127.10.331,0,,,충청남도교통연수원 주차장 인근 녹지상,충남 공주시 연수원길 83,건물옆,기생충 중감염,기생충 중감염/개선충 중감염,,,,,"5,480","5,000","개선충 중감염, 우측 전완절단"
