접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2020-0014,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-01-04,2020-01-04,안락사,,기타,Male,0년7월0일,36.314056,126.53275,1,,,도로 옆 인도,충청남도 보령시 신흑동 1578-1,도로변,차량과의 충돌,차량과의 충돌,36 18 50.6,126 31 57.9,,,15780,15780,충돌에 의한 척추(L4) 골절 및 횡격막 허니아
2020-0021,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-01-07,2020-01-07,DOA,,기타,Male,0년7월0일,36.254667,126.541361,23,,,노을팬션 앞 도로,충청남도 보령시 웅천읍 관당리 653-1,도로변,차량과의 충돌,차량과의 충돌 추정,36 15 16.8,126 32 28.9,,,15260,15260,충돌에 의한 뇌진탕 및 뇌출혈
2020-0495,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-05-07,2020-05-07,안락사,,기타,Male,0년11월0일,36.3425,126.599389,10,,,주소지 부근 야외 주차장 ,충청남도 보령시 명천동 505-10 ,건물옆,차량과의 충돌,차량과의 충돌 추정 ,36 20 33.0,126 35 57.8,,,11200,11200,양측 앞발허리뼈 개방골절
2020-0619,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-05-25,2020-05-25,폐사체,,기타,Male,0년11월0일,36.369944,126.55775,26,,,서해안고속도로 (시흥방향 대천휴게소 전) ,충청남도 보령시 주교면 주교리 933-16,도로변,차량과의 충돌,차량충돌 ,36 22 11.8,126 33 27.9,,,14400,14400,차량충돌에 의한 양 경골 성장판골절
2020-0852,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-12,2020-06-12,안락사,,기타,Male,0년0월0일,36.414444,126.504667,5,,,세광그린텍 앞 언덕,충청남도 보령시 오천면 영보리 312-7,건물옆,기타,예초기에 의한 다리 절단 ,36 24 52.0,126 30 16.8,,,952,952,예초기에 의한 우측 뒷발허리뼈 이하 소실 
2020-1043,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-25,2020-06-25,DOA,,기타,Male,2년0월0일,36.351556,126.684278,213,,,밭 그물,충청남도 보령시 성주면 성주리 11-2,농경지,인공구조물에 얽힘,밭 그물 얽힘,36 21 05.6,126 41 03.4,,,18400,18400,오른쪽 뒷발목 피부 열상/포획근병증
2020-1057,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-06-26,2020-07-04,폐사,,기타,Female,0년1월0일,36.367389,126.624694,42,,,주소지 도로변,충청남도 보령시 화산동 410,도로변,어미를 잃음(미아),어미를 잃음 ,36 22 02.6,126 37 28.9,,,708,764,미아
2020-1101,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-02,2020-07-02,안락사,,기타,Male,1년1월0일,36.338917,126.568028,36,,,도로변,충청남도 보령시 내항동 688-4,도로변,차량과의 충돌,차량충돌 추정,36 20 20.1,126 34 04.9,,,15100,15100,상하악골절 및 천추/골반골절
2020-1223,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-14,2020-07-14,안락사,,기타,Male,0년0월0일,36.328778,126.559667,21,,,인도변,충청남도 보령시 요암동 76-14,도로변,차량과의 충돌,차량충돌 추정,36 19 43.6,126 33 34.8,,,16360,16360,척추(L2~3)골절/흉골골절/흉강 내 출혈
2020-1358,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-07-28,2020-07-28,방생,충청남도 보령시 주교면 주교리 104-2,,Unknown,0년0월0일,36.392833,126.571389,17,36.3931117,126.5715732,농수로,충청남도 보령시 주교면 주교리 104-2,농경지,농수로 고립,농수로 고립,36 23 34.2,126 34 17.0,36 23 34.8,126 34 16.5,0,0,농수로 고립에 의한 일시적 탈진
2020-1419,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-08-06,2020-08-06,폐사체,,기타,Female,0년0월0일,36.224167,126.661917,102,,,농수로 안,충청남도 보령시 미산면 늑전리 507,농경지,차량과의 충돌,차량충돌 후 농수로 떨어진 것으로 보임,36 13 27.0,126 39 42.9,,,18260,18260,충돌에 의한 고관절 탈구 및 내상(추정)
2020-1455,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-08-10,2020-08-10,방생,충청남도 보령시 주교면 주교리 104-2,,Unknown,0년3월0일,36.393,126.57125,252,36.3931117,126.5715732,농수로,충청남도 보령시 주교면 주교리 104-2,농경지,농수로 고립,농수로 고립,36 23 34.8,126 34 16.5,36 23 34.8,126 34 16.5,0,0,농수로 고립
2020-1527,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-08-22,2020-08-23,DOA,,기타,Unknown,1년4월0일,36.460444,126.634556,256,,,산 쪽 농경지,충청남도 보령시 청소면 성연리 산 32-1,농경지,인공구조물에 얽힘,밭그물 얽힘,36 27 37.6,126 38 04.4,,,15940,15940,밭그물 얽힘/두개골 골절
2020-1602,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-09-09,2020-09-09,안락사,,기타,Female,0년4월0일,36.355833,126.601861,252,,,주택 뒤,충청남도 보령시 대천동 19-8,건물옆,추락,추락,36 21 21.0,126 36 06.7,,,8400,8400,양쪽 골반골절/미추골절
2020-1769,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-10-29,2020-10-29,안락사,,기타,Female,0년5월0일,36.329028,126.602,26,,,송학초등학교 앞,충청남도 보령시 주교면 송학리 763,도로변,차량과의 충돌,차량과의 충돌차량충돌 추정,36 19 44.5,126 36 07.2,,,9120,9120,충돌에 의한 우측 경비골 성장판 개방골절 및 좌측 앞발허리뼈 폐쇄골절
2020-1900,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-12-05,2020-12-09,안락사,,기타,Female,0년0월0일,36.401083,126.6775,102,,,숲쪽,충청남도 보령시 청라면 내현리 12,숲,알 수 없는 사고,알 수 없는 사고알 수 없는 사고,36 24 03.9,126 40 39.0,,,25280,25280,충돌에 의한 뇌진탕으로 추정
2020-1946,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-12-15,2020-12-15,안락사,,기타,Female,0년7월0일,36.279806,126.562833,10,,,,충청남도 보령시 남포면 양항리 431-1,도로변,차량과의 충돌,차량과의 충돌/차량 충돌 추정,36 16 47.3,126 33 46.2,,,13600,13600,충돌에 의한 두개골 골절 및 좌측 앞발목관절 개방성 탈구
2020-1950,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2020-12-17,2020-12-17,안락사,,기타,Female,0년6월0일,36.426,126.588972,46,,,주소지 부근 도로변,충청남도 보령시 청소면 장곡리 4-3,도로변,차량과의 충돌,차량과의 충돌/ 차량충돌,36 25 33.6,126 35 20.3,,,15980,15980,충돌에 의한 골반 골절
2020-0005,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-01-02,2020-01-02,폐사체,,기타,Male,0년0월0일,36.355111,126.599111,35,,,부근,충청남도 보령시 대천동 137-37,건물옆,기생충 중감염,개선충 중감염,36 21 18.4,126 35 56.8,,,3280,3280,개선충 중감염 및 2차적 승저증
2020-0317,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-04-06,2020-04-06,안락사,,기타,Male,0년0월0일,36.283,126.570056,7,,,도로변,충청남도 보령시 남포면 양항리 141-2,도로변,차량과의 충돌,차량 충돌,36 16 58.8,126 34 12.2,,,5040,5040,두개골 골절
2020-1735,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-10-17,2020-10-19,안락사,,기타,Unknown,0년0월0일,36.311194,126.596667,36,,,농수로,충청남도 보령시 남포면 봉덕리 184-17,농경지,알 수 없는 사고,알 수 없는 사고알 수 없는 사고,36 18 40.3,126 35 48.0,,,2960,2960,"차량충돌(추정)로 인한 중추신경계 손상, 전신 승저증"
2020-1863,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2020-11-23,2021-04-13,방생,충청남도 공주시 반포면 학봉리 산 35,,Male,0년0월0일,36.262639,126.625222,20,36.36345959,127.2595397,농경지,충청남도 보령시 웅천읍 평리 4-36,농경지,기생충 중감염,기생충 중감염/개선충 감염,36 15 45.5,126 37 30.8,36 21 47.1,127 15 30.0,4320,4600,개선충 중감염
2020-0603,오소리,포유강(Mammalia),식육목,족제비과,해당없음,해당없음,해당없음,2020-05-22,2020-06-02,방생,충청남도 서산시 해미면 황락리 산 31-2,,Male,0년0월0일,36.414806,126.505,7,36.71997529,126.5784814,도로위,충청남도 보령시 오천면 영보리 312-15,도로변,차량과의 충돌,차량충돌 추정,36 24 53.3,126 30 18.0,36 43 16.2,126 34 38.9,6380,6380,충돌에 의한 뇌진탕 및 의식 저하
2021-0078,청둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2021-01-15,2021-01-15,안락사,,기타,Male,Adult,36.3455,126.605444,14,,,마트 창고,충청남도 보령시 동대동 926 ,건물옆,인공구조물 침입·고립,"인공구조물 칩입, 고립/마트창고 고립",36 20 43.8,126 36 19.6,,,718,718,"우측 척골 분쇄골절 및 완관절(요척골) 탈구, 관절염"
2021-1005,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2021-06-11,2021-06-14,폐사,,기타,Unknown,Nestling,36.220028,126.530278,6,,,바닷가 모래사장,충청남도 보령시 웅천읍 독산리 656-1,"강, 바다",어미를 잃음(미아),어미를 잃음(미아),36 13 12.1,126 31 49.0,,,24,20,단순 미아
2021-1441,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2021-08-01,2021-08-01,DOA,,기타,Unknown,Unknown,36.335194,126.594083,9,,,인근 도로,충청남도 보령시 내항동 9-11,도로변,차량과의 충돌,차량과의 충돌,36 20 06.7,126 35 38.7,,,862,862,심한 뇌진탕
2021-1316,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-07-11,2021-07-19,폐사,,기타,Unknown,Juvenile,36.308417,126.515111,8,,,해변가,충청남도 보령시 해수욕장4길 145,"강, 바다",전선/건물과의 충돌,전선과의 충돌,36 18 30.3,126 30 54.4,,,308,302,좌측 상완골 개방골절
2021-1396,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-07-23,2021-07-24,DOA,,기타,Unknown,Adult,36.2445,126.536556,5,,,무창포해수욕장,충청남도 보령시 웅천읍 열린바다1길 10,"강, 바다",전선/건물과의 충돌,유리 구조물 충돌,36 14 40.2,126 32 11.6,,,350,350,유리창 충돌에 의한 뇌진탕 추정
2021-1588,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-08-29,2021-08-29,안락사,,기타,Unknown,Adult,36.331278,126.360556,4,,,해안가 및 민가 경계부근,충청남도 보령시 오천면 삽시도리 156-32,전선,전선/건물과의 충돌,전선과의 충돌,36 19 52.6,126 21 38.0,,,410,410,전선과의 충돌에 의한 우측 요척골 개방골절 및 승저증
2021-1628,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-09-07,2021-09-08,안락사,,기타,Unknown,Adult,36.246278,126.537667,4,,,해수욕장 맞은편 상가 앞 인도,충청남도 보령시 웅천읍 관당리 993-1,"강, 바다",차량과의 충돌,차량과의 충돌,36 14 46.6,126 32 15.6,,,508,508,T5 골절
2021-1629,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-09-08,2021-09-08,안락사,,기타,Unknown,Juvenile,36.317111,126.508528,4,,,해변가,충청남도 보령시 신흑동 2225-1,"강, 바다",전선/건물과의 충돌,전선과의 충돌,36 19 01.6,126 30 30.7,,,372,372,우측 요척골 진구성 개방골절
2021-1770,괭이갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-10-18,2021-10-18,안락사,,기타,Unknown,Adult,36.312611,126.512333,7,,,해수욕장 내 31번 가로등 옆,충청남도 보령시 대천해수욕장,"강, 바다",전선/건물과의 충돌,전선 충돌,36 18 45.4,126 30 44.4,,,850,850,"우측 상완골 진구성골절, 좌측 발 소실"
2021-1782,재갈매기,조강(Aves),도요목,갈매기과,해당없음,해당없음,해당없음,2021-10-21,2021-10-21,안락사,,기타,Unknown,Adult,36.315194,126.509917,5,,,해변가,충청남도 보령시 신흑동 1076-1,"강, 바다",전선/건물과의 충돌,전선 충돌,36 18 54.7,126 30 35.7,,,1064,1064,전선 충돌에 의한 우측 상완골 개방 골절 및 신경 손상
2021-0330,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-04-06,2021-04-06,DOA,,기타,Unknown,Juvenile,36.341889,126.607528,22,,,아파트단지 주차장,충청남도 보령시 명천동 389,건물옆,"개, 고양이 공격","개, 고양이 공격/고양이 공격",36 20 30.8,126 36 27.1,,,160,160,교상
2021-1440,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-08-01,2021-08-01,안락사,,기타,Unknown,Juvenile,36.341694,126.601972,14,,,한내초등학교 운동장,충청남도 보령시 명천동 431,건물옆,"개, 고양이 공격",고양이 공격,36 20 30.1,126 36 07.1,,,0,0,"pox virus infection, 등쪽 심한 교상"
2021-1769,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-10-18,2021-10-18,DOA,,기타,Unknown,Juvenile,36.342694,126.588639,2,,,블랙야크 매장 앞,충청남도 보령시 터미널길 17,건물옆,바이러스 감염,바이러스 감염/폭스 바이러스,36 20 33.7,126 35 19.1,,,0,0,폭스 바이러스 감염
2021-1980,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2021-11-29,2021-12-06,안락사,,기타,Unknown,Adult,36.35325,126.58975,8,,,대천2동행정복지센터,충청남도 보령시 중앙로 142-16,건물옆,전선/건물과의 충돌,유리 구조물 충돌 추정,36 21 11.7,126 35 23.1,,,230,196,유리창 충돌에 의한 뇌진탕 및 타박상
2021-0443,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2021-04-23,2021-04-23,폐사체,,기타,Unknown,Juvenile,36.358972,126.615361,23,,,박커피,충청남도 보령시 동대동 238-25,건물옆,전선/건물과의 충돌,유리 구조물 충돌,36 21 32.3,126 36 55.3,,,112,112,충돌로 인한 뇌진탕
2021-1483,어치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2021-08-06,2021-08-08,폐사,,기타,Unknown,Juvenile,36.336806,126.6555,179,,,산 등산로 부근,충청남도 보령시 성주면 화장골길 57-228,숲,어미를 잃음(미아),어미를 잃음(미아),36 20 12.5,126 39 19.8,,,94,84,미아가 되어 탈진한 것으로 추정
2021-1985,상모솔새,조강(Aves),참새목,상모솔새과,해당없음,해당없음,해당없음,2021-12-01,2021-12-01,DOA,,기타,Unknown,Unknown,36.341889,126.607528,22,,,,충청남도 보령시 주공로 65,건물옆,전선/건물과의 충돌,유리 구조물 충돌,36 20 30.8,126 36 27.1,,,5,5,단순 뇌진탕
2021-0240,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2021-03-05,2021-03-06,DOA,,기타,Unknown,Unknown,36.355694,126.607056,12,,,(주)태양전력 2층,충청남도 보령시 동대동 713-29,기타,전선/건물과의 충돌,유리 구조물 충돌,36 21 20.5,126 36 25.4,,,10,10,충돌에 의한 뇌진탕
2021-1887,유리딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2021-11-13,2021-11-18,안락사,,기타,Female,Adult,36.342361,126.648194,234,,,가정집 베란다 유리창 앞,충청남도 보령시 성주면 성주리 61-18,기타,전선/건물과의 충돌,유리 구조물 충돌,36 20 32.5,126 38 53.5,,,14,13,"우안 출혈, 렌즈 후방탈구(안저는 확인 불가)"
2021-1433,바다직박구리,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2021-07-29,2021-07-30,폐사,,기타,Unknown,Nestling,36.384389,126.492056,5,,,신보령발전소,충청남도 보령시 주교면 송도길 201,건물옆,어미를 잃음(미아),어미를 잃음(미아),36 23 03.8,126 29 31.4,,,35,35,어미를 잃고 더운 날씨에 의한 탈진 추정
2021-0226,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2021-02-26,2021-03-03,폐사,,기타,Unknown,Adult,36.235083,126.597194,6,,,발견지 누락으로 인계지 주소 설정,충청남도 보령시 웅천읍 대창리 883-9,도로변,전선/건물과의 충돌,유리 구조물 충돌,36 14 06.3,126 35 49.9,,,78,56,"충돌로 인한 두부 손상, 목 피하출혈"
2021-2020,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2021-12-11,2021-12-13,폐사,,기타,Unknown,Adult,36.244972,126.538194,13,,,무창포타워 전망대,충청남도 보령시 웅천읍 관당리 798-6,건물옆,전선/건물과의 충돌,유리 구조물 충돌,36 14 41.9,126 32 17.5,,,68,59,전망대 유리창 충돌에 의한 뇌진탕 및 두부 손상
2021-1613,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-09-05,2021-09-05,안락사,,기타,Unknown,Unknown,36.390583,126.651722,41,,,농경지 주변 양어장,충청남도 보령시 청라면 내현리 651-2,농경지,덫,덫,36 23 26.1,126 39 06.2,,,1256,1256,우측 부척 허혈괴사 및 개방골절
2021-0316,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-04-01,2021-04-01,DOA,,기타,Female,Adult,36.35475,126.592111,17,,,주소지 부근 주택가,충청남도 보령시 대천동 459-47,도로변,알 수 없는 사고,알 수 없는 사고,36 21 17.1,126 35 31.6,,,882,882,원인 불명의 사고로 인한 내부 출혈
2021-0383,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-04-15,2021-04-23,폐사,,기타,Unknown,Adult,36.357167,126.587333,54,,,도로변,충청남도 보령시 대천동 산 21-81,도로변,"개, 고양이 공격","개, 고양이 공격/고양이 공격",36 21 25.8,126 35 14.4,,,894,700,고양이 공격으로 인한 다수의 열창
2021-1578,중대백로㉵,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-08-27,2021-08-27,안락사,,기타,Unknown,Unknown,36.355583,126.589361,34,,,한국중부발전공사 앞,충청남도 보령시 보령북로 160,전선,전선/건물과의 충돌,전선과의 충돌,36 21 20.1,126 35 21.7,,,664,664,좌측 요척골 부정유합
2021-1592,중백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-08-30,2021-09-30,방생,세종특별자치시 연서면 도신고복로 908,,Unknown,Adult,36.354639,126.593139,16,36.61268678,127.2470079,대천여자중학교 운동장,충청남도 보령시 대천동 453-1,건물옆,전선/건물과의 충돌,전선과의 충돌,36 21 16.7,126 35 35.3,36 36 44.1,127 14 50.5,556,614,좌측 완전골 개방골절
2021-1670,중백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-09-18,2021-09-18,폐사체,,기타,Unknown,Unknown,36.368083,126.616528,17,,,,충청남도 보령시 죽정동 757,도로변,차량과의 충돌,차량과의 충돌 ,36 22 05.1,126 36 59.5,,,322,322,"좌측 상완, 요척골 골절"
2021-1689,중백로,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2021-09-26,2021-09-27,DOA,,기타,Unknown,Unknown,36.30325,126.520472,10,,,군부대 안,충청남도 보령시 신흑동 1457-6,건물옆,기아 및 탈진,기아 및 탈진,36 18 11.7,126 31 13.7,,,554,554,극심한 기아 및 탈진
2021-0312,집박쥐,포유강(Mammalia),박쥐목,애기박쥐과,해당없음,해당없음,해당없음,2021-04-01,2021-04-01,폐사,,기타,Unknown,0년0월0일,36.360694,126.584389,16,,,교실 내부,충청남도 보령시 대천동 500-2,건물옆,인공구조물 침입·고립,"인공구조물 침입,고립/교실 침입",36 21 38.5,126 35 03.8,,,6,6,원인 불명
2021-1915,집박쥐,포유강(Mammalia),박쥐목,애기박쥐과,해당없음,해당없음,해당없음,2021-11-17,2021-11-25,방생,충청남도 홍성군 구항면 내현리 304-2,,Unknown,0년0월0일,36.332583,126.612139,50,36.56895558,126.6156838,발견지 주소 누락으로 인계지 주소 설정 ,충청남도 보령시 성주산로 77,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",36 19 57.3,126 36 43.7,36 34 08.2,126 36 56.6,7,7,단순 고립
2021-0079,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-01-15,2021-01-15,안락사,,기타,Female,0년0월0일,36.439694,126.532833,12,,,도로 옆 농수로,충청남도 보령시 오천면 소성리 61,도로변,차량과의 충돌,차량과의 충돌/차량충돌 후 농수로 추락,36 26 22.9,126 31 58.2,,,15340,15340,"둔부(항문주변, 회음부)의 광범위한 연부조직 손상"
2021-0585,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-05-11,2021-05-11,안락사,,기타,Male,3년0월0일,36.331833,126.524667,14,,,주소지 펜션 단지 내부,충청남도 보령시 신흑동 548-18,건물옆,추락,추락/콘크리트 옹벽에서 추락,36 19 54.6,126 31 28.8,,,14300,14300,"L6, 좌측 대퇴골 골절"
2021-1055,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-06-16,2021-06-24,폐사,,기타,Unknown,0년1월0일,36.370389,126.558167,26,,,주교리 이하 세부주소 알 수 없음,충청남도 보령시 주교면 주교리,농경지,알 수 없는 사고,알 수 없는 사고,36 22 13.4,126 33 29.4,,,2330,2168,좌측 경비골 골절
2021-1203,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-06-29,2021-07-01,안락사,,기타,Female,0년1월0일,36.247972,126.545806,20,,,수로,충청남도 보령시 웅천읍 삼정골길 106,건물옆,어미를 잃음(미아),어미를 잃음(미아),36 14 52.7,126 32 44.9,,,2448,2448,쇼크 추정
2021-1222,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-06-27,2021-07-01,DOA,,기타,Female,0년2월0일,36.241917,126.679639,73,,,평라리 이하 세부주소 모름,충청남도 보령시 미산면 평라리,농경지,농수로 고립,농수로 고립,36 14 30.9,126 40 46.7,,,1602,1602,"농수로 고립에 의한 단순 미아, 기아 탈진 동반"
2021-1636,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-09-10,2021-09-10,안락사,,기타,Male,0년0월0일,36.335083,126.532444,17,,,공군 8506 부대 내 하수로,충청남도 보령시 신흑동 529-3,숲,차량과의 충돌,차량과의 충돌,36 20 06.3,126 31 56.8,,,10220,10220,L3~L4 단열
2021-1821,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-10-28,2021-10-28,폐사체,,기타,Unknown,0년0월0일,36.365222,126.57825,6,,,신대리마을회관 앞 농수로,충청남도 보령시 주교면 신대리 1242-2,농경지,차량과의 충돌,차량과의 충돌,36 21 54.8,126 34 41.7,,,0,0,연이은 사고 및 고립에 의한 다발성 장기 손상과 탈진
2021-1960,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-11-26,2021-11-26,안락사,,기타,Female,0년6월0일,36.436167,126.571778,11,,,주소지 부근 농경지 도로 옆,충청남도 보령시 청소면 장곡리 537-4,도로변,차량과의 충돌,차량과의 충돌,36 26 10.2,126 34 18.4,,,11680,11680,"차량충돌에 의한 L1~3, 미추 골절"
2021-2026,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-12-14,2021-12-14,안락사,,기타,Unknown,0년0월0일,36.325167,126.585389,57,,,서해안 고속도로 대천ic 부근 목포방면,충청남도 보령시 남포면 제석리 1-4,도로변,차량과의 충돌,차량과의 충돌,36 19 30.6,126 35 07.4,,,15100,15100,L6 골절
2021-2050,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2021-12-20,2021-12-20,DOA,,기타,Female,0년0월0일,36.329361,126.537083,18,,,주소지 뒷편 밭,충청남도 보령시 배달골길 53-10,농경지,인공구조물에 얽힘,인공구조물에 얽힘/밭그물 얽힘,36 19 45.7,126 32 13.5,,,10120,10120,원인불명의 후지마비
2021-0194,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-02-13,2021-02-14,DOA,,기타,Male,0년0월0일,36.229833,126.5325,24,,,주소지 부근 도로와 풀숲 경계,충청남도 보령시 웅천읍 독산리 726,숲,기생충 중감염,기생충 중감염/개선충 감염 ,36 13 47.4,126 31 57.0,,,2980,2980,"개선충 중감염, 저체온"
2021-0234,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-03-02,2021-04-29,방생,충청남도 예산군 예산읍 대회리 1,,Female,0년0월0일,36.309917,126.599444,50,36.67008139,126.8596661,공장 앞 마당,충청남도 보령시 남포면 옥동리 305-11,건물옆,기생충 중감염,기생충 중감염/개선충 감염,36 18 35.7,126 35 58.0,36 40 12.2,126 51 50.5,4880,3580,"개선충 중감염, 항문주위 열상"
2021-0257,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-03-13,2021-03-15,폐사,,기타,Unknown,0년0월0일,36.410972,126.52175,16,,,주소지 부근 민가 옆,충청남도 보령시 오천면 오포리 661-16,건물옆,기생충 중감염,기생충 중감염/개선충 감염,36 24 39.5,126 31 18.3,,,3220,3520,기생충 중감염
2021-0401,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-04-19,2021-04-19,안락사,,기타,Female,0년0월0일,36.347111,126.66475,181,,,도로변,충청남도 보령시 성주면 성주리 65-21,도로변,차량과의 충돌,차량과의 충돌,36 20 49.6,126 39 53.1,,,4600,4600,"두개골 골절, 하악골절, 좌측상완골절"
2021-1350,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-07-18,2021-07-20,폐사,,기타,Female,0년2월0일,36.277417,126.538444,13,,,상화원 단지 내부,충청남도 보령시 남포면 월전리 844-7,숲,기생충 중감염,개선충 중감염,36 16 38.7,126 32 18.4,,,724,746,미아 및 개선충
2021-1984,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-12-01,2021-12-19,폐사,,기타,Male,0년0월0일,36.277722,126.538806,7,,,길고양이집,충청남도 보령시 남포면 월전리 843-15,건물옆,기생충 중감염,기생충 중감염/개선충,36 16 39.8,126 32 19.7,,,4080,3140,개선충 중감염
2021-0345,다람쥐,포유강(Mammalia),쥐목,청서과,해당없음,해당없음,해당없음,2021-04-09,2021-05-20,방생,충청남도 예산군 예산읍 향천리 54,,Unknown,0년0월0일,36.388972,126.6405,55,36.69009433,126.8626875,둘레길 중앙,충청남도 보령시 청라면 의평리 774-7,도로변,어미를 잃음(미아),어미를 잃음(미아),36 23 20.3,126 38 25.8,36 41 24.0,126 51 46.1,27,65,탈진 추정
2022-0293,쇠기러기,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-03-04,2022-03-06,폐사,,폐기,Unknown,Unknown,36.20.408,126.35.399,5,,,주소지 인근 대천천 하천변,충남 보령시 궁촌동 16,"강, 바다", - 전선/건물과의 충돌,전선과의 충돌,,,,,"1,540","1,486",좌측 견관절 탈구 
