접수번호,동물국문명,강,목,과,천연기념물,멸종위기등급,야생동물보호협약,구조일시,구조결과일자,구조결과,이첩 방생 위치,사체처리,동물성별,동물연령,구조위도,구조경도,구조고도,방생위도,방생경도,발견장소상세,발견주소,발견장소특징,발생원인,발생원인 세부사항,TM구조위도,TM구조경도,TM방생위도,TM방생경도,등록체중,현재체중,임상적최종진단
2021-1734,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-10-09,2022-04-11,방생,충청남도 서산시 부석면 마룡리 산 198,,Female,1년6월0일,36.220361,127.224972,47,36.63944278,126.383956,도로변,충청남도 논산시 연산면 송정리 150-5,도로변,차량과의 충돌,차량과의 충돌,36 13 13.3,127 13 29.9,36 38 18.6,126 23 03.5,4580,5500,차량 충돌에 의한 척추 손상
2021-1736,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-10-10,2021-10-11,DOA,,기타,Unknown,0년0월0일,36.143889,127.123056,32,,,가정집 대문 앞,충청남도 논산시 연무읍 죽본리 168-4,건물옆,기생충 중감염,기생충 중감염/개선충,36 08 38.0,127 07 23.0,,,3600,3600,개선충 중감염
2021-1871,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-09,2021-11-09,폐사체,,기타,Male,0년0월0일,36.276333,127.112194,43,,,아파트단지,충청남도 논산시 노성면 노성로 430,건물옆,기생충 중감염,기생충 중감염/개선충,36 16 34.8,127 06 43.9,,,3420,3420,개선충 중감염 및 심한 기아탈수
2021-1899,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-15,2021-12-16,안락사,,기타,Female,0년0월0일,36.135806,127.108056,17,,,가게 뒤편,충청남도 논산시 연무읍 동산리 717,건물옆,기생충 중감염,기생충 중감염/개선충,36 08 08.9,127 06 29.0,,,4020,4360,"개선충 중감염, 양측 골반골절, 우측대퇴골절"
2021-1900,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-15,2021-11-16,DOA,,기타,Female,0년0월0일,36.212833,127.132028,17,,,건물옆,충청남도 논산시 부적면 마구평리 27-20,건물옆,기생충 중감염,기생충 중감염,36 12 46.2,127 07 55.3,,,3820,3820,심한 탈수 및 개선충 중감염
2021-1933,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-22,2021-11-22,안락사,,기타,Male,0년0월0일,36.276333,127.112194,43,,,창공마을 아파트 단지,충청남도 논산시 노성면 노성로 430,건물옆,기생충 중감염,기생충 중감염,36 16 34.8,127 06 43.9,,,3460,3460,"심한 승저증, 좌안소실, 개선충중감염"
2021-1959,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-26,2021-11-28,폐사,,기타,Unknown,0년0월0일,36.230694,127.230278,67,,,주소지 부근 민가,충청남도 논산시 연산면 계백송정6길 25,건물옆,기생충 중감염,기생충 중감염/개선충 감염,36 13 50.5,127 13 49.0,,,3480,3480,개선충 중감염
2021-1969,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2021-11-27,2021-11-29,폐사,,기타,Female,0년0월0일,36.231222,127.230639,72,,,산 속 가정집,충청남도 논산시 연산면 송정리 58-1,숲,기생충 중감염,기생충 중감염/ 개선충,36 13 52.4,127 13 50.3,,,3320,3320,개선충 중감염
2021-0837,족제비,포유강(Mammalia),식육목,족제비과,해당없음,해당없음,해당없음,2021-06-01,2021-06-01,폐사체,,기타,Female,0년0월0일,36.24475,127.147444,14,,,도로변,충청남도 논산시 상월면 숙진리 963,도로변,차량과의 충돌,차량과의 충돌,36 14 41.1,127 08 50.8,,,1020,1020,차량 충돌에 의한 다발성 장기 손상 및 쇼크 추정
2021-1051,청설모,포유강(Mammalia),쥐목,청서과,해당없음,해당없음,해당없음,2021-06-16,2021-06-16,폐사,,기타,Unknown,0년0월0일,36.180694,127.1085,34,,,도로변에서 발견,충청남도 논산시 내동 산 1-1,도로변,차량과의 충돌,차량과의 충돌 ,36 10 50.5,127 06 30.6,,,272,272,좌측 대퇴골 골절
2021-2058,청설모,포유강(Mammalia),쥐목,청서과,해당없음,해당없음,해당없음,2021-12-22,2021-12-22,폐사체,,기타,Male,0년0월0일,36.216889,127.1445,31,,,도로변,충청남도 논산시 부적면 덕평리 53-6,도로변,차량과의 충돌,차량과의 충돌,36 13 00.8,127 08 40.2,,,334,334,"고환탈출, 좌측 골반골절, 두개골 심한 골절"
2022-1120,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 발연리 391,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아
2022-1121,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 발연리 391,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아
2022-1122,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 발연리 391,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아
2022-1123,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 산성리 514,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아 
2022-1124,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 산성리 514,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아
2022-1125,흰뺨검둥오리,조강(Aves),기러기목,오리과,해당없음,해당없음,해당없음,2022-06-06,2022-08-13,방생,충남 예산군 예산읍 산성리 514,,Unknown,Nestling,36.09.472,127.11.009,36,,,주소지 내 고속도로 중앙분리대,충남 논산시 가야곡면 산노리 380-1,도로변,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,34,727,단순 미아
2022-1946,벙어리뻐꾸기,조강(Aves),두견이목,두견이과,해당없음,해당없음,해당없음,2022-08-22,2022-09-14,방생,충남 논산시 상월면 한천리 산5-1,,Unknown,Unknown,36.16.364,127.10.147,59,,,더힐CC 사무실 뒷편,충남 논산시 상월면 대우리 266-7,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,100,98,"양안 전안방 출혈, 우측 쇄골골절"
2022-2462,물닭,조강(Aves),두루미목,뜸부기과,해당없음,해당없음,해당없음,2022-12-19,2022-12-19,안락사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.11.336,127.10.184,0,,,탑정호생태공원 초화원 인근 수로,충남 논산시 부적면 충곡리 287-9,농경지,알 수 없는 사고,알 수 없는 사고,,,,,392,392,좌안 전포도막염
2022-0306,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-03-07,2022-03-07,안락사,,폐기,Unknown,Unknown,36.12.352,127.05.384,9,,,,충남 논산시 화지동 16-2,기타,전선/건물과의 충돌,전선과의 충돌,,,,,170,170,우측 손바닥뼈 진구성 개방골절
2022-0327,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-03-15,2022-03-15,DOA,,폐기,Female,Adult,36.06.561,127.06.053,26,,,육군훈련소 건물옆,충남 논산시 연무읍 마산리 636,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,234,234,"소낭파열 , egg binding 추정"
2022-0401,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-04-04,2022-04-04,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.07.205,127.07.027,24,,,구자곡초등학교 화단,충남 논산시 연무읍 연무로 369,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,154,154,"뇌진탕추정, 우측 후지 4지 골절"
2022-0640,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-05-09,2022-05-09,폐사체,,기타,Unknown,Unknown,36.12.018,127.05.237,9,,,스타벅스 앞,충남 논산시 중앙로398번길 13-10,건물옆,전선/건물과의 충돌,유리구조물과의 충돌,,,,,208,208,뇌진탕 추정
2022-2118,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-09-28,2022-10-14,안락사,,폐기,Unknown,Juvenile,36.11.324,127.05.270,14,,,건물 옆 ,충남 논산시 취암동 999,건물옆,"개, 고양이 공격","개, 고양이 공격 ",,,,,128,132,고양이 공격에 의한 깃손상
2022-2342,멧비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-11-18,2022-11-18,폐사체,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.12.020,127.05.045,0,,,주소지와 논산부창초등학교 사이 일방통행 도로상,충남 논산시 계백로956번길 7-1,도로변,어미를 잃음(미아),어미를 잃음(미아),,,,,88,88,
2022-0505,집비둘기,조강(Aves),비둘기목,비둘기과,해당없음,해당없음,해당없음,2022-04-25,2022-04-27,폐사,,기타,Unknown,Juvenile,36.12.049,127.05.360,10,,,삼각공원,충남 논산시 취암동 1068-1,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,170,172,미아
2022-0781,까치,조강(Aves),참새목,까마귀과,해당없음,해당없음,해당없음,2022-05-16,2022-05-16,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.10.462,127.06.320,38,,,그린복사 앞,충남 논산시 대학로 98,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,174,174,탈진
2022-1862,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-08-09,2022-09-01,방생,충남 예산군 예산읍 대회리 123-7,,Unknown,Nestling,36.07.358,127.12.290,71,,,민가,충남 논산시 양촌면 매죽헌로1369번길 13-20,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,13.7,16.26,단순 미아
2022-1863,딱새,조강(Aves),참새목,솔딱새과,해당없음,해당없음,해당없음,2022-08-09,2022-09-01,방생,충남 예산군 예산읍 대회리 123-7,,Unknown,Nestling,36.07.358,127.12.290,71,,,민가,충남 논산시 양촌면 매죽헌로1369번길 13-20,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,12.9,15.01,단순 미아 
2022-1833,제비,조강(Aves),참새목,제비과,해당없음,해당없음,해당없음,2022-08-03,2022-08-06,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Unknown,36.10.327,127.07.464,16,,,농협,충남 논산시 은진면 원앙로 1162,건물옆,전선/건물과의 충돌,유리 구조물 충돌/,,,,,7.9,7.9,유리창 충돌에 의한 뇌진탕 및 3일간의 영양 부족으로 인한 기아
2022-0864,호랑지빠귀,조강(Aves),참새목,지빠귀과,해당없음,해당없음,해당없음,2022-05-20,2022-05-20,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Adult,36.14.023,127.13.524,80,,,가정집 유리창,충남 논산시 연산면 계백송정8길 35,건물옆,전선/건물과의 충돌,유리 구조물 충돌,,,,,152,152,유리창 충돌에 의한 뇌진탕 및 척추 손상 의심
2022-1425,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2022-06-27,2022-07-10,폐사,,기타,Unknown,Juvenile,36.11.358,127.04.333,8,,,논산 신문연합,충남 논산시 부창동 398-4,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,26.56,34.3,미아
2022-1502,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2022-06-30,2022-07-18,폐사,,폐기,Unknown,Nestling,36.11.583,127.05.372,7,,,논산리슈빌아파트 단지 내 상가 인근 보도 위,충남 논산시 취암동 1081-2,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,30.29,48.7,미아
2022-1711,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2022-07-18,2022-07-21,DOA,,냉동(신냉동창고)(투입박스(일반)),Unknown,Juvenile,36.11.375,127.06.016,16,,,건물 주차장,충남 논산시 논산대로348번길 7,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,28.7,25.8,단순미아 
2022-1760,직박구리,조강(Aves),참새목,직박구리과,해당없음,해당없음,해당없음,2022-07-25,2022-07-25,방생,충남 논산시 내동 272-3,,Unknown,Nestling,36.11.286,127.05.493,25,,,놀이터 옆 나무,충남 논산시 내동 272-3,기타,어미를 잃음(미아),어미를 잃음(미아),,,,,0,0,단순 둥지추락 개체
2022-1553,찌르레기,조강(Aves),참새목,찌르레기과,해당없음,해당없음,해당없음,2022-06-29,2022-07-10,폐사,,기타,Unknown,Nestling,36.11.162,127.06.206,54,,,논산시청 뒤 공원,충남 논산시 내동 산16-3,건물옆,부적절한 사육,부적절한 사육,,,,,42,45.23,대사성 골질환(양측 부척 생목골절)
2022-0925,알락할미새,조강(Aves),참새목,할미새과,해당없음,해당없음,해당없음,2022-05-24,2022-05-30,폐사,,냉동(신냉동창고)(투입박스(일반)),Unknown,Nestling,36.11.273,127.05.399,19,,,주소지 부근 건물 옆,충남 논산시 양촌면 황산벌로436번길 43-4,건물옆,어미를 잃음(미아),어미를 잃음(미아),,,,,13.97,8.33,단순 미아
2022-0850,왜가리,조강(Aves),황새목,왜가리과,해당없음,해당없음,해당없음,2022-05-19,2022-06-08,방생,충남 천안시 서북구 성환읍 매주리 293,,Unknown,Juvenile,36.07.250,127.05.576,18,,,JJ파크 주변 도로,충남 논산시 연무읍 마산리 700-58,도로변,어미를 잃음(미아),어미를 잃음(미아),,,,,"1,130","1,476",충격으로 인한 우측 피하기종
2022-0411,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-05,2022-04-05,방생,충남 논산시 가야곡면 왕암리 산 4-1,,Male,0년0월0일,36.11.130,127.05.553,24,,,건물펜스,충남 논산시 시민로210번길 9,건물옆,인공구조물에 얽힘,인공구조물에 얽힘/펜스끼임,,,,,0,0,"펜스끼임, 경미한 찰과상"
2022-0496,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-04-24,2022-04-24,안락사,,폐기,Male,0년0월0일,36.05.074,127.07.437,147,,,아리스타 CC 관리동,충남 논산시 연무읍 연무로 810,건물옆,차량과의 충돌,차량과의 충돌,,,,,"14,540","14,540",우측 하악골절
2022-0863,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-20,2022-05-23,폐사,,폐기,Male,0년0월0일,36.13.405,127.13.401,50,,,도로변,충남 논산시 연산면 송정리 320-9,도로변,차량과의 충돌,차량과의 충돌,,,,,"14,020","14,020",완관절 찰과상
2022-0921,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-05-24,2022-05-24,방생,충남 논산시 시민로 274,,Unknown,0년0월0일,36.11.273,127.05.399,19,,,주소지 부근 건물 지하주차장 내부,충남 논산시 시민로 274,건물옆,인공구조물 침입·고립,"인공구조물 침입, 고립",,,,,0,0,인공구조물 침입 후 단순 고립
2022-1384,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-06-23,2022-06-23,안락사,,폐기,Unknown,0년0월0일,36.07.402,127.11.495,146,,,산에 묘목을 심어둔 개벌지 ,충남 논산시 양촌면 중산리 산 152-2,숲,기타,기타/예초기 사고,,,,,"1,280","1,280","좌측 둔부 열상, 승저증"
2022-1541,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-05,2022-12-26,방생,충남 예산군 예산읍 발연리 36-1,,Female,0년2월0일,36.09.047,127.05.239,6,,,주소지 인근 농로,충남 논산시 은진면 토양리 154-3,농경지,농수로 고립,농수로 고립,,,,,"2,194","8,920",단순 미아
2022-1635,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-14,2022-07-23,폐사,,냉동(신냉동창고)(투입박스(일반)),Female,0년2월0일,36.15.010,127.11.068,53,,,주소지 인근 수로 내,충남 논산시 연산면 백석1길 33,농경지,어미를 잃음(미아),어미를 잃음(미아),,,,,"1,444","1,240",단순 미아 
2022-1751,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-07-24,2022-07-24,DOA,,,Female,0년0월0일,36.10.250,127.12.139,31,,,,충남 논산시 양촌면 신흥리 72-2,도로변,차량과의 충돌,차량과의 충돌 ,,,,,"15,600","15,600",L4 골절
2022-2259,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-11-02,2022-11-02,안락사,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Female,0년0월0일,36.12.516,127.12.278,41,,,주소지 내 ,충남 논산시 연산면 청동리 114-5,도로변,차량과의 충돌,차량과의 충돌,,,,,"14,320","14,320",척추골절(수정예정)
2022-2283,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-11-07,2022-11-07,폐사체,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Female,0년0월0일,36.09.039,127.00.311,6,,,부자석재 개방 건물 내,충남 논산시 강경읍 계백로 45,도로변,차량과의 충돌,차량과의 충돌,,,,,"11,440","11,440","우측 고관절 탈구, 좌측 대퇴 개방골절"
2022-2381,고라니,포유강(Mammalia),소목,사슴과,해당없음,해당없음,해당없음,2022-11-30,2022-12-10,폐사,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.10.534,127.06.257,0,,,건양대학교 서문입구 인근 세차장 뒤편 녹지,충남 논산시 중앙로 136,도로변,"개, 고양이 공격","개, 고양이 공격/개 공격",,,,,"19,740","16,560","경부 피부 열상 및 원인 미상의 진구성 좌측 발가락 골절, 우측 슬개골 탈구"
2022-0020,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-01-06,2022-03-08,방생,충남 예산군 대술면 송석리 산 36-1 ,,Male,0년0월0일,36.12.298,127.12.110,45,,,가정집,충남 논산시 연산면 청동리 178-14,건물옆,기생충 중감염,기생충 중감염/개선충,,,,,"3,640","4,720",개선충 중감염
2022-2176,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-10-14,2023-02-17,방생,충남 아산시 도고면 화천리 산 36,,Male,0년0월0일,36.12.358,127.02.332,23,,,도로변,충남 논산시 성동면 원남리 25-3,도로변,차량과의 충돌,차량과의 충돌,,,,,"3,680","4,530",좌측 안구 파열
2022-2318,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-15,2022-11-16,DOA,,"냉동(구냉동창고)(성체고라니, 개선충너구리)",Male,0년0월0일,36.09.434,127.00.521,8,,,강경우체국 부지내,충남 논산시 강경읍 계백로167번길 53-1,건물옆,기생충 중감염,기생충 중감염/개선충 중감염,,,,,"5,410","5,410",개선충 중감염 및 승저증
2022-2332,너구리,포유강(Mammalia),식육목,개과,해당없음,해당없음,해당없음,2022-11-17,2022-11-19,폐사,,냉동(신냉동창고)(투입박스(일반)),Female,0년0월0일,36.19.073,127.07.336,0,,,주소지 인가 마당,충남 논산시 상월면 월오리 320-10,건물옆,기생충 중감염,기생충 중감염/개선충 중감염,,,,,"3,620","3,620",개선충 중감염
2022-0450,청설모,포유강(Mammalia),쥐목,청서과,해당없음,해당없음,해당없음,2022-04-16,2022-06-01,방생,충남 금산군 추부면 용천로 798-51,,Unknown,0년0월0일,36.15.325,127.07.539,39,,,민가 뒷 산,충남 논산시 노성면 하도리 산 22-2,숲,어미를 잃음(미아),어미를 잃음(미아)/,,,,,70,138,미아 및 등에 미약한 열상
